BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'INDONESIA'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000100000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'INDONESIA'
		)
order by
	value desc;
 ps_partkey |    value    
    1755424 |  9579023.48
    1250215 |  9578555.00
     651398 |  9578425.61
      70873 |  9578171.76
    1048235 |  9577193.94
    1922109 |  9576746.14
    1370060 |  9576716.66
    1156486 |  9576712.04
     512012 |  9576317.20
     334226 |  9575971.20
    1037585 |  9575846.11
    1929899 |  9575656.48
     276441 |  9573915.54
     612493 |  9573719.94
    1470821 |  9573175.92
    1462739 |  9572927.52
    1203872 |  9572661.00
    1120086 |  9571800.00
     199459 |  9571284.24
    1805954 |  9571254.68
    1596547 |  9569476.80
    1471589 |  9568095.16
    1555899 |  9567381.88
     434031 |  9567301.92
    1063178 |  9567175.65
    1538020 |  9566811.44
      12557 |  9566615.62
    1360256 |  9566601.72
     736773 |  9566373.96
    1592552 |  9566141.63
     794079 |  9565293.85
     238597 |  9564405.60
    1847761 |  9564375.04
    1275344 |  9564158.88
     292935 |  9563744.84
     259343 |  9563582.60
     961799 |  9562823.60
     724519 |  9562043.70
    1875192 |  9561418.71
     608851 |  9561018.54
    1726701 |  9560488.92
     798754 |  9560346.00
    1491284 |  9559440.00
      84547 |  9558891.94
     718306 |  9558865.97
    1734531 |  9558348.56
    1584503 |  9557750.16
     631185 |  9556340.64
     426313 |  9556167.13
    1528401 |  9555876.99
    1437585 |  9553924.83
     266607 |  9553697.36
     249234 |  9552756.88
    1632134 |  9551979.80
     343933 |  9550875.60
     756342 |  9550175.00
     875321 |  9550059.48
    1842883 |  9549747.08
    1174309 |  9549552.44
    1682162 |  9549165.42
    1500219 |  9549056.28
      20080 |  9548505.94
     317976 |  9548359.50
     208833 |  9546143.94
     400039 |  9545409.76
     393029 |  9544463.32
     564742 |  9544056.78
    1223196 |  9542791.77
    1656948 |  9542463.84
     179723 |  9542186.94
    1833701 |  9542036.53
     646825 |  9542027.52
    1888131 |  9541182.00
     658839 |  9540073.35
    1134667 |  9539904.60
     218367 |  9539855.85
    1938536 |  9539657.40
     958650 |  9537470.70
     910269 |  9537368.96
    1985160 |  9536529.22
     991249 |  9536394.62
    1564158 |  9536365.80
     619363 |  9536242.24
     824560 |  9535364.41
    1490700 |  9534927.60
    1278205 |  9534631.12
    1479378 |  9534625.31
    1454819 |  9534033.81
      58892 |  9533991.50
     942913 |  9533678.63
    1280694 |  9533312.80
     599732 |  9533261.87
     697238 |  9532924.89
     913609 |  9532921.95
    1737024 |  9532685.36
     132822 |  9531146.50
     485314 |  9530395.20
     274236 |  9529930.80
    1700045 |  9529413.81
    1031478 |  9529273.86
    1028703 |  9529040.30
     368655 |  9528875.68
     276269 |  9528200.15
    1214405 |  9527490.00
      40487 |  9527068.90
     911128 |  9526059.70
    1106136 |  9525420.45
    1293331 |  9524985.68
    1505677 |  9524469.38
     647362 |  9524048.20
      39551 |  9523867.46
     739154 |  9522781.73
    1010613 |  9521286.08
    1366457 |  9520891.68
    1504005 |  9520676.64
     524911 |  9520595.11
    1638536 |  9520554.23
     452676 |  9519759.54
    1075523 |  9519165.30
     733777 |  9518246.21
     971120 |  9518145.21
    1929083 |  9517561.29
    1318112 |  9517165.74
     924899 |  9517123.62
    1454408 |  9516892.36
    1310970 |  9516208.88
     886787 |  9515953.70
    1198212 |  9515452.80
     374213 |  9514584.30
     860662 |  9514552.49
     308351 |  9514493.47
    1885700 |  9514178.52
    1589246 |  9513493.68
    1967577 |  9512924.26
     976899 |  9511282.98
    1964863 |  9510860.88
     993344 |  9510612.90
    1524091 |  9510289.92
    1047153 |  9509124.00
    1854261 |  9507835.92
     650211 |  9507455.00
      64035 |  9507071.15
     342326 |  9506917.99
    1831490 |  9505968.96
     660685 |  9504713.46
    1838123 |  9504280.20
    1282295 |  9504007.46
    1487349 |  9503732.40
    1853974 |  9503406.00
     947563 |  9502791.60
     579464 |  9502648.00
     943048 |  9502516.00
     293961 |  9502255.12
     948535 |  9501582.72
    1098828 |  9501369.39
     715483 |  9500663.86
    1288683 |  9499954.59
    1092084 |  9498871.27
    1353010 |  9498418.65
     492424 |  9498313.20
     594047 |  9498231.35
     811540 |  9496925.65
     512232 |  9496780.80
     541062 |  9496541.84
    1424516 |  9495798.68
    1795177 |  9495315.55
    1432870 |  9493871.66
    1815250 |  9493639.22
    1095881 |  9493508.78
     927521 |  9492525.40
    1536603 |  9491651.84
    1548015 |  9491289.54
    1933557 |  9490526.80
     604109 |  9490391.12
    1611561 |  9490298.09
    1468937 |  9490164.85
     903648 |  9489240.80
    1753292 |  9489102.44
    1508686 |  9488853.78
     726074 |  9488259.20
     154896 |  9487988.35
     366852 |  9487771.16
      53694 |  9487712.30
    1778623 |  9486899.24
    1400960 |  9486873.76
     702883 |  9486102.08
    1005607 |  9485959.59
     833379 |  9485510.58
    1492204 |  9484954.26
     398522 |  9483802.36
    1490168 |  9483742.40
     349280 |  9482498.96
    1843169 |  9480769.23
    1807920 |  9479272.08
     699304 |  9479247.32
     371537 |  9478284.96
    1201628 |  9478037.52
     281753 |  9476419.90
      29464 |  9476239.03
      45499 |  9475302.72
     740558 |  9475084.86
     794376 |  9474892.88
    1755053 |  9474857.88
    1663852 |  9474317.16
     875673 |  9473660.42
     994131 |  9473578.56
     489010 |  9473370.48
     973036 |  9472561.95
     229325 |  9472117.60
    1450561 |  9471744.48
     380148 |  9471631.63
    1815711 |  9471013.38
    1521704 |  9470833.62
     707475 |  9470563.83
    1636042 |  9469774.30
    1010430 |  9469072.55
     833051 |  9468870.29
     634919 |  9468605.16
     567500 |  9468317.23
     607236 |  9467373.54
    1676810 |  9467370.00
      55118 |  9466938.11
     371455 |  9466810.80
     511880 |  9466675.02
    1384522 |  9466522.78
     219369 |  9466158.48
     395813 |  9466122.88
    1889387 |  9465857.91
     880436 |  9465299.48
     912075 |  9464463.07
    1122440 |  9463673.73
    1097070 |  9462612.48
     965942 |  9462391.68
    1578918 |  9461875.68
    1879291 |  9461607.08
    1725116 |  9460779.57
     886361 |  9459822.33
    1949307 |  9459179.40
    1379392 |  9458700.12
    1593094 |  9458089.77
    1155445 |  9457936.90
     434020 |  9457770.28
     484438 |  9456868.80
     998140 |  9456803.04
     144035 |  9456660.00
    1634805 |  9456583.86
     950549 |  9456388.48
      80899 |  9455122.25
    1027808 |  9454965.48
    1071981 |  9454018.48
     591470 |  9453227.34
    1557230 |  9452816.10
     240902 |  9452726.80
     210913 |  9452595.00
    1261043 |  9452544.04
     495873 |  9452456.32
     535577 |  9451784.56
    1429514 |  9451722.00
    1901257 |  9449226.57
    1133183 |  9449202.49
     400058 |  9449013.29
     293040 |  9448957.02
    1135736 |  9448874.31
    1862439 |  9448311.57
     630085 |  9446593.52
     692304 |  9446458.14
    1555622 |  9445992.36
     159528 |  9445810.00
    1756024 |  9445641.38
    1981142 |  9445013.62
     897085 |  9444655.04
     245478 |  9444495.06
    1121416 |  9444414.65
    1391691 |  9444282.75
    1464885 |  9444137.90
     665702 |  9444050.00
     310530 |  9443985.88
     782835 |  9442673.85
      72161 |  9442469.28
     143523 |  9442399.66
      44750 |  9442246.32
     926177 |  9441908.98
     576336 |  9441689.60
    1566287 |  9440937.99
     834038 |  9440726.74
    1313527 |  9440168.64
     726587 |  9440005.32
     833293 |  9439886.94
    1100093 |  9439860.00
     699903 |  9439646.06
     893048 |  9439516.35
     274880 |  9439510.84
    1233093 |  9439172.25
    1869834 |  9438810.72
     111755 |  9438673.44
     351152 |  9438578.33
     317803 |  9438342.15
    1089406 |  9438141.44
      67911 |  9437878.64
     608988 |  9437459.16
      41424 |  9437289.44
     680126 |  9436936.82
    1006069 |  9436884.85
    1483358 |  9436239.15
     419672 |  9435742.12
    1357380 |  9435635.46
     987168 |  9434875.56
     952496 |  9434580.87
    1550824 |  9434309.83
    1891436 |  9434014.00
     532170 |  9433584.75
     167229 |  9433200.72
     647448 |  9433119.48
    1820738 |  9432988.30
    1504680 |  9432932.11
     710846 |  9432600.00
     350695 |  9432529.18
    1487531 |  9432272.14
    1752904 |  9432092.10
    1376441 |  9431970.57
     822115 |  9431047.55
    1643061 |  9429948.72
     945133 |  9429822.14
     726344 |  9429692.25
     610039 |  9429292.16
    1915240 |  9429129.60
      76338 |  9428826.96
     476989 |  9428648.06
    1021037 |  9428506.92
    1479967 |  9428465.00
     844462 |  9428038.11
    1121426 |  9428016.45
    1162354 |  9426379.86
     682601 |  9425889.94
     217520 |  9423804.72
     491233 |  9421701.48
    1469135 |  9421591.05
     627560 |  9421397.41
     819305 |  9421280.39
    1478754 |  9420655.47
     249575 |  9420495.30
     207310 |  9420392.17
    1685103 |  9419706.01
     866292 |  9419540.40
     940879 |  9418798.51
    1498455 |  9418670.37
     880143 |  9417810.60
    1975423 |  9417536.00
     929473 |  9416296.89
    1427699 |  9416235.33
     234556 |  9415308.42
     404299 |  9413989.02
     358225 |  9413979.25
    1210863 |  9413844.18
    1362557 |  9413746.46
    1214512 |  9413324.80
     442020 |  9412951.68
    1086093 |  9412800.64
     733094 |  9412424.35
     821012 |  9412233.60
    1714141 |  9411835.43
     718571 |  9411758.32
    1663856 |  9411293.92
     806994 |  9410956.10
    1686750 |  9410813.50
    1957285 |  9410723.56
     340211 |  9410551.58
    1841032 |  9410383.16
    1358012 |  9410340.01
     216887 |  9409821.51
     705110 |  9409643.28
     643031 |  9409628.49
     261382 |  9409621.20
    1807075 |  9409451.70
     397702 |  9409363.56
     685176 |  9409192.80
     629873 |  9408824.43
     455627 |  9408313.44
     171893 |  9408024.19
    1896683 |  9408006.61
      32319 |  9407827.20
    1527953 |  9406939.64
       2649 |  9406600.95
     272423 |  9406376.46
    1507105 |  9406270.87
    1423118 |  9405811.88
     748241 |  9405563.18
     426640 |  9404164.35
    1844886 |  9403505.68
     805953 |  9403495.95
     193034 |  9402784.52
    1829663 |  9402528.54
    1266714 |  9402037.68
     417641 |  9401998.35
     615248 |  9401759.40
    1362995 |  9401714.12
     816327 |  9401271.60
    1093083 |  9400606.24
    1110566 |  9399982.25
     234610 |  9399932.88
    1897837 |  9399914.46
    1220555 |  9399427.59
     330712 |  9399143.60
     743156 |  9398839.45
     425494 |  9398788.90
    1981120 |  9398704.24
    1225234 |  9398161.00
     871539 |  9397000.68
     645833 |  9396266.84
     775876 |  9395377.68
     173495 |  9394098.24
    1728698 |  9393552.96
     300480 |  9392681.35
     703269 |  9392488.70
     110054 |  9392249.21
      49153 |  9391901.06
    1753126 |  9391254.18
     406629 |  9390893.73
     495771 |  9390808.14
    1782922 |  9390658.57
     410385 |  9390507.70
     131715 |  9389153.48
    1791426 |  9388765.44
    1540836 |  9388527.25
    1651544 |  9388213.20
    1425643 |  9387955.20
    1989984 |  9387186.08
     176321 |  9386949.06
     406741 |  9386863.12
     386802 |  9386459.39
    1687361 |  9386185.32
    1163538 |  9385649.57
    1392752 |  9385624.46
    1012978 |  9384848.50
     591686 |  9384834.13
    1168513 |  9384655.93
    1905295 |  9384384.24
    1589248 |  9384360.17
     528955 |  9384015.68
    1826203 |  9383896.70
    1926446 |  9383360.03
    1513151 |  9382808.80
      17335 |  9382354.60
    1976926 |  9382261.25
    1502515 |  9382120.11
     281657 |  9381769.58
     414078 |  9381666.24
    1661420 |  9381561.75
     713164 |  9381449.70
    1607178 |  9380925.46
    1969977 |  9380875.23
     292045 |  9380361.20
     589773 |  9380330.55
    1843909 |  9379598.12
     576341 |  9379044.50
     695875 |  9378550.94
    1140560 |  9378384.25
      24153 |  9377772.06
     790080 |  9377713.50
    1833420 |  9377694.03
    1892523 |  9377391.56
     259577 |  9377244.25
    1948055 |  9376602.12
    1023362 |  9376198.86
     616991 |  9375696.00
    1164500 |  9375508.30
     393363 |  9375375.95
    1851603 |  9375000.14
    1000613 |  9374706.85
    1303014 |  9374359.12
    1724600 |  9374273.15
      63272 |  9374056.53
     292190 |  9372854.64
     415270 |  9371712.00
    1735736 |  9371675.80
    1698483 |  9371221.98
     129882 |  9371111.86
    1412379 |  9371090.52
     472495 |  9371028.68
    1452312 |  9369751.14
     256760 |  9369470.38
     673494 |  9369362.72
    1568554 |  9368959.50
    1912980 |  9368765.46
     940473 |  9368431.94
     937919 |  9368392.20
    1377007 |  9368147.98
    1793788 |  9368011.08
     432847 |  9367595.00
    1290795 |  9367129.00
     257966 |  9366596.70
    1121596 |  9366337.74
     565982 |  9365150.68
     337928 |  9364718.52
    1409186 |  9364376.84
    1216991 |  9364227.33
     626790 |  9364142.52
     941157 |  9363904.58
    1246083 |  9363523.96
    1838388 |  9363340.79
    1840288 |  9362773.12
    1369069 |  9362517.17
     158154 |  9362062.19
     899749 |  9361913.04
    1111769 |  9361804.24
    1194346 |  9361291.40
    1979291 |  9361163.12
       2951 |  9361074.20
     823020 |  9360621.18
    1323722 |  9359477.75
    1488865 |  9359273.00
     663518 |  9359066.15
     190061 |  9358948.98
    1808343 |  9358306.47
     480574 |  9357904.44
     673111 |  9357820.74
    1693130 |  9357611.25
     310285 |  9357600.08
     159276 |  9356966.40
    1810739 |  9356828.88
     301673 |  9356420.56
     854831 |  9356034.83
    1752620 |  9355728.96
     821621 |  9355604.75
     487081 |  9354848.64
     403668 |  9354658.60
     263333 |  9354519.09
    1435594 |  9354350.31
    1671027 |  9354293.00
     681532 |  9353849.21
     372530 |  9353557.08
    1111661 |  9353367.55
    1651522 |  9352723.85
     556785 |  9352690.29
     393686 |  9352397.00
     178228 |  9352396.23
    1655232 |  9351547.20
      21925 |  9350614.71
    1344006 |  9349214.76
     891533 |  9348971.16
    1501110 |  9348527.12
    1701494 |  9347987.50
    1102560 |  9347973.39
     305800 |  9347231.34
     905565 |  9347100.40
    1077522 |  9345613.40
    1047003 |  9345547.53
     329322 |  9345288.96
    1329988 |  9345244.50
    1147670 |  9345112.14
    1065258 |  9344760.72
     104791 |  9344639.48
    1704935 |  9344178.24
    1946474 |  9344058.16
    1570275 |  9343853.82
    1755101 |  9343581.48
    1725854 |  9342792.06
     487797 |  9342790.42
     212269 |  9342630.88
     612627 |  9342549.21
     804974 |  9342367.44
    1863614 |  9342253.56
     966254 |  9342180.38
     712106 |  9341865.72
    1424284 |  9341697.15
     383368 |  9341666.45
    1619218 |  9341416.63
     693919 |  9340742.95
    1436896 |  9340656.26
     673748 |  9340157.40
    1496737 |  9339535.15
    1626264 |  9339524.48
     658591 |  9339432.48
    1753456 |  9339333.64
    1303007 |  9339220.93
    1856932 |  9339130.23
    1479387 |  9339106.38
    1464140 |  9339084.00
    1557817 |  9338872.40
    1816027 |  9338347.44
     839522 |  9338053.12
    1428785 |  9336772.43
     641086 |  9336178.83
    1105357 |  9335612.38
    1641411 |  9335573.12
     704081 |  9335522.21
    1094625 |  9335375.62
     775423 |  9335268.99
    1991374 |  9334574.29
     924950 |  9334549.50
     269261 |  9333656.54
     346619 |  9333327.36
     425821 |  9333188.32
    1882260 |  9333046.22
    1532821 |  9333004.50
    1062005 |  9332668.40
     929210 |  9331894.39
     186589 |  9331622.34
      77523 |  9331603.93
     979024 |  9330266.65
     562224 |  9329243.77
     387564 |  9329231.12
    1362849 |  9329056.64
     339795 |  9329023.90
    1372285 |  9328971.12
    1341019 |  9328808.74
    1221707 |  9328275.99
     348243 |  9327660.30
    1641169 |  9327371.98
    1264122 |  9326730.40
     432223 |  9326411.40
    1306102 |  9326066.40
    1935133 |  9325293.75
    1367896 |  9324111.88
    1326616 |  9323768.16
    1198109 |  9323460.96
     235061 |  9323442.18
    1340830 |  9322550.55
    1206812 |  9322315.75
      59364 |  9322249.86
    1677528 |  9321915.89
      82485 |  9321828.12
     703273 |  9321440.10
     687543 |  9320914.86
    1548021 |  9320499.52
    1003126 |  9320374.50
     637952 |  9320286.10
    1727659 |  9320110.32
    1169415 |  9319382.96
     845214 |  9319369.00
    1571696 |  9319333.44
     213214 |  9319218.50
     487761 |  9319180.82
    1488128 |  9318969.05
    1283233 |  9318941.20
      23685 |  9318846.95
    1741200 |  9318781.88
    1405245 |  9318673.84
    1574947 |  9318061.95
     585643 |  9317980.80
    1335176 |  9317224.80
    1119879 |  9316934.30
     506747 |  9316928.53
     167769 |  9316117.24
    1992227 |  9316083.48
     847004 |  9315658.26
     972625 |  9315656.24
    1557798 |  9315653.49
     485924 |  9314368.47
    1453799 |  9314155.14
    1397473 |  9314059.41
    1554650 |  9313292.60
    1176802 |  9313249.20
     695913 |  9312331.36
     804143 |  9311189.45
     182657 |  9310660.26
     166613 |  9310541.60
     276685 |  9310255.56
    1066957 |  9310248.48
      90483 |  9310127.12
     549742 |  9310006.63
    1953742 |  9309849.14
    1420339 |  9309828.76
     742938 |  9309126.60
     814371 |  9309068.62
     882097 |  9309052.77
     431968 |  9308454.08
     423469 |  9307713.35
    1481557 |  9306792.11
     560394 |  9306402.30
    1178443 |  9305973.60
     833826 |  9305413.92
     941324 |  9305168.33
    1653274 |  9304053.76
     252162 |  9303843.93
     462860 |  9303727.36
    1843919 |  9303596.72
     664240 |  9303584.38
     218081 |  9303293.31
    1843369 |  9303263.15
    1066907 |  9303051.72
     828086 |  9302664.49
    1636845 |  9300623.20
    1793643 |  9299635.72
    1821832 |  9299389.82
     592178 |  9298488.20
    1783360 |  9298468.52
    1472281 |  9298289.72
    1744706 |  9298127.09
     616690 |  9297906.88
    1851783 |  9297169.63
     826057 |  9296752.17
    1886605 |  9296104.32
    1472179 |  9295807.93
    1529881 |  9295188.26
    1944116 |  9294789.04
     921750 |  9294299.25
     320614 |  9294049.16
    1227649 |  9293290.74
     747336 |  9292357.44
    1480858 |  9292323.95
     254886 |  9292059.92
     137001 |  9291519.90
     734943 |  9291306.10
     918942 |  9291248.24
     311228 |  9290945.76
     867319 |  9290814.00
    1312875 |  9290744.40
     939777 |  9290714.34
    1112816 |  9290156.44
    1096244 |  9289854.42
    1949823 |  9289486.19
     769457 |  9289132.09
     440895 |  9289014.15
    1343532 |  9288983.68
     298045 |  9288166.80
    1459966 |  9287509.70
    1322074 |  9287164.32
    1490439 |  9287133.32
    1129907 |  9286915.62
    1340244 |  9286585.06
     985539 |  9286500.33
     578126 |  9286285.12
      22582 |  9286097.25
     807439 |  9284880.99
    1959177 |  9284845.44
     887615 |  9284236.90
     400269 |  9284160.54
    1743909 |  9283178.10
     469331 |  9282949.28
    1867472 |  9282686.55
     821362 |  9281743.91
    1977839 |  9281502.72
      65992 |  9281324.36
      99418 |  9281056.72
    1550363 |  9280920.96
    1101420 |  9280866.27
    1034616 |  9280850.98
    1504611 |  9279457.10
    1395983 |  9279436.74
    1009677 |  9279108.90
     717518 |  9278841.05
    1735693 |  9278613.96
     947389 |  9277234.56
     263789 |  9277002.00
     826432 |  9276874.95
      29718 |  9276850.62
     704457 |  9276529.84
     430902 |  9276278.70
     728397 |  9276276.93
     213885 |  9276077.03
    1873219 |  9276066.84
    1745395 |  9275928.96
    1735345 |  9275287.84
     226030 |  9275163.36
    1135696 |  9274917.84
     308473 |  9274790.14
    1423486 |  9274191.98
    1381439 |  9273476.16
    1914724 |  9273326.76
     397422 |  9273042.02
     237118 |  9272907.93
     888373 |  9272797.32
    1694335 |  9271603.28
    1359884 |  9271494.42
    1654277 |  9271331.70
     587916 |  9270818.10
      63506 |  9270575.00
    1773566 |  9270389.15
     120805 |  9270181.47
     888196 |  9269872.43
     881525 |  9269850.59
    1673914 |  9269769.60
     310596 |  9269526.00
    1226731 |  9269501.22
     114275 |  9269459.37
      95303 |  9269393.92
    1997981 |  9269002.92
    1814739 |  9268928.65
    1295786 |  9268841.78
     685586 |  9268791.15
    1919908 |  9268552.83
    1243768 |  9268380.88
    1767879 |  9268305.60
     652200 |  9268297.66
     627216 |  9268106.58
     482411 |  9267858.69
    1161583 |  9267572.04
     204577 |  9267220.07
     207681 |  9267164.22
    1350715 |  9266519.40
    1287521 |  9265500.30
     613579 |  9265096.35
     313665 |  9263415.68
    1568924 |  9263313.91
     462375 |  9263310.75
     173514 |  9262996.54
      35686 |  9262503.20
    1201456 |  9262326.92
    1535475 |  9261479.24
    1332219 |  9261439.88
    1214863 |  9261209.52
     122641 |  9261019.35
     223869 |  9260972.26
    1334013 |  9260831.81
    1422556 |  9260640.52
    1428244 |  9260523.22
     911793 |  9260398.80
    1241091 |  9260355.87
    1994386 |  9260160.00
     100250 |  9259687.50
     799461 |  9259686.32
    1699473 |  9259571.04
    1202198 |  9259154.37
    1302641 |  9258914.51
    1987834 |  9258250.77
    1229039 |  9257315.76
    1341984 |  9256987.60
    1310327 |  9256681.07
     529078 |  9256369.64
     187855 |  9256309.40
     858299 |  9256143.00
     357020 |  9255435.80
    1817405 |  9255155.91
     459444 |  9254823.48
    1962998 |  9254774.70
    1282891 |  9254632.14
    1708038 |  9254542.35
    1821780 |  9254356.17
     161444 |  9254334.93
     542345 |  9254301.75
     479537 |  9254241.70
    1168124 |  9253573.56
      56318 |  9253434.90
     378230 |  9253269.76
    1610581 |  9253035.40
    1558353 |  9252750.00
     940747 |  9251819.28
    1434186 |  9251329.98
     100126 |  9250977.72
     541362 |  9250321.80
    1749800 |  9250246.74
    1782099 |  9250222.41
    1906479 |  9250009.46
    1175020 |  9249908.80
     922350 |  9249667.74
    1222765 |  9249645.67
     655872 |  9248927.16
      51516 |  9248735.65
    1076052 |  9248637.48
      40462 |  9248273.19
     803528 |  9248261.40
    1054636 |  9247939.52
    1456734 |  9247629.30
    1242622 |  9247305.48
    1755972 |  9247288.88
    1698825 |  9246662.46
    1596123 |  9246540.66
    1019377 |  9246476.92
     622711 |  9246469.14
     314659 |  9245538.36
     351917 |  9245046.76
     772322 |  9244795.80
     129041 |  9244629.48
     459229 |  9244419.12
     439952 |  9244288.72
     874933 |  9244259.64
    1653675 |  9244201.44
    1322550 |  9243371.64
    1474832 |  9243244.92
     327618 |  9242999.68
    1981032 |  9242951.34
    1950801 |  9242628.64
    1453195 |  9242533.32
     602884 |  9242387.18
     188220 |  9242116.26
    1403293 |  9241834.31
    1015461 |  9241290.24
    1081980 |  9241167.24
    1358423 |  9240417.30
     927595 |  9239872.53
     680826 |  9239653.24
    1120377 |  9239449.59
    1733709 |  9238178.22
    1079211 |  9238083.90
    1915010 |  9237955.29
     319496 |  9237849.78
      83309 |  9237415.07
     297091 |  9236684.94
     435597 |  9236440.98
     523197 |  9236162.56
    1269471 |  9235572.12
     591449 |  9235497.60
     792103 |  9235244.04
     109362 |  9234583.18
    1262536 |  9233772.82
     415815 |  9233740.77
     606845 |  9233609.05
     314304 |  9233487.60
     911441 |  9233420.46
     244608 |  9232734.12
     697725 |  9232610.23
    1993923 |  9232582.92
     852519 |  9232568.73
    1749991 |  9231811.65
    1888552 |  9231574.30
    1907105 |  9231550.76
    1096958 |  9231274.85
    1121555 |  9231049.66
    1718551 |  9230645.40
    1244824 |  9230350.36
      64442 |  9230011.02
     932366 |  9229074.48
    1499737 |  9228319.80
    1802527 |  9227805.83
    1180095 |  9227550.15
     983582 |  9227515.44
     801735 |  9227468.48
    1405024 |  9227198.88
    1477993 |  9226175.60
     883844 |  9225937.65
    1995983 |  9225414.45
     911067 |  9225301.02
     651735 |  9225147.78
    1600402 |  9224397.66
      91080 |  9224281.77
    1109005 |  9223694.42
    1421573 |  9223322.40
    1415564 |  9223268.49
    1875345 |  9222702.97
     686998 |  9221909.76
    1715819 |  9221717.72
    1170047 |  9221260.56
    1676719 |  9221005.78
     341843 |  9220049.96
     940465 |  9219694.29
     875210 |  9219283.40
      79933 |  9219248.70
    1777942 |  9218783.97
    1640829 |  9218657.22
    1818845 |  9218622.11
    1691651 |  9218418.30
     198444 |  9218188.80
     959533 |  9217710.46
     545785 |  9216903.04
     378447 |  9216784.80
    1979888 |  9216563.16
    1298211 |  9216426.45
    1593018 |  9215934.39
     151679 |  9215863.55
     831944 |  9214539.75
    1962832 |  9214474.50
     425609 |  9213910.08
     779100 |  9213885.20
    1626709 |  9213743.07
     462765 |  9213035.26
     696031 |  9212529.41
     494904 |  9212178.60
    1554478 |  9211731.01
    1985088 |  9210095.46
    1439597 |  9210015.08
      46610 |  9209753.00
    1814329 |  9209427.63
     637066 |  9209271.25
    1116887 |  9209204.17
     536352 |  9209173.75
    1346099 |  9208476.20
     347174 |  9208180.10
     165809 |  9207967.99
    1777934 |  9207775.85
     475203 |  9207603.09
     278609 |  9207529.94
     571963 |  9207368.64
     367089 |  9207344.64
    1468265 |  9206119.68
    1441436 |  9205883.28
     749002 |  9205765.27
    1215124 |  9205717.17
    1497951 |  9205285.90
     526615 |  9205244.64
      61372 |  9205228.76
     488670 |  9205181.76
     367916 |  9205151.76
    1843136 |  9205079.40
     399128 |  9205063.00
    1984219 |  9204908.81
    1819435 |  9204834.04
     877235 |  9204670.44
     511102 |  9204475.00
    1130616 |  9203808.69
    1066188 |  9203750.36
    1863418 |  9203482.20
    1362504 |  9203304.56
     776417 |  9202031.70
    1224023 |  9201718.40
      62363 |  9201696.71
     879569 |  9201416.00
    1340094 |  9201280.13
     219375 |  9200668.30
    1234461 |  9200560.06
    1665240 |  9200269.50
    1761061 |  9199948.98
     932900 |  9199700.11
    1967469 |  9199330.72
    1577500 |  9197715.72
    1663459 |  9197709.30
    1436730 |  9197596.16
     722558 |  9197304.02
     807857 |  9196381.82
     262291 |  9196183.62
     225862 |  9195816.16
     618924 |  9194866.43
      71354 |  9194738.00
    1916276 |  9194555.70
     367224 |  9194434.00
     412922 |  9194407.32
     655246 |  9194321.22
    1212023 |  9193575.42
     415630 |  9193230.41
     230425 |  9192921.30
    1641561 |  9192699.34
     608478 |  9192285.44
     708525 |  9192271.58
    1381631 |  9192201.62
     254188 |  9192181.68
    1025435 |  9191957.94
     725309 |  9191311.25
    1068490 |  9191264.76
     661744 |  9190828.35
    1017527 |  9190731.68
    1945791 |  9190225.50
     833981 |  9190016.65
     996556 |  9189649.00
    1953751 |  9189543.54
    1892770 |  9189341.48
    1419882 |  9188876.64
     942887 |  9188739.00
    1863029 |  9188587.83
     182969 |  9188474.68
    1290267 |  9188386.96
    1956090 |  9188256.00
     915810 |  9188198.66
     967506 |  9187306.80
    1494991 |  9187076.28
    1750271 |  9186807.42
    1244176 |  9186787.68
    1536162 |  9186327.90
     772891 |  9186266.54
    1754947 |  9186209.16
     323169 |  9186020.24
     100074 |  9185816.70
    1098665 |  9185126.07
    1686774 |  9184998.68
    1293024 |  9184717.44
    1345262 |  9183696.28
    1734833 |  9182919.93
    1460990 |  9182784.24
     665856 |  9182774.37
    1709408 |  9182710.80
     661281 |  9182598.95
      55914 |  9182545.54
     919166 |  9182281.68
    1155915 |  9181719.30
     254109 |  9181187.43
    1740627 |  9180799.39
     642187 |  9180102.91
    1750053 |  9180045.11
     648712 |  9179448.30
     586229 |  9179398.80
    1898488 |  9178784.72
     393923 |  9178553.74
     944285 |  9178492.94
    1131666 |  9177924.91
     555535 |  9177809.08
    1000040 |  9177276.00
     367549 |  9176781.57
    1751783 |  9176633.44
    1431225 |  9176569.80
     957014 |  9176509.44
    1350655 |  9176393.70
    1086117 |  9176130.96
    1933229 |  9175932.57
     608679 |  9175587.20
    1296350 |  9174754.32
     958473 |  9173813.58
     252713 |  9173733.60
    1209158 |  9173539.67
    1296954 |  9173464.94
    1891388 |  9173390.94
     241467 |  9173385.10
     105767 |  9172670.00
     388266 |  9172270.95
    1831595 |  9172242.70
     599825 |  9172010.80
    1460658 |  9169807.50
     972464 |  9169711.99
     525042 |  9168859.60
     661183 |  9168488.56
