BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'INDIA'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000100000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'INDIA'
		)
order by
	value desc;
 ps_partkey |    value    
     561209 |  9508396.48
     827488 |  9508245.84
    1216108 |  9508157.95
     708492 |  9508131.86
     125122 |  9507595.44
      71923 |  9504124.49
    1478068 |  9503564.40
    1951999 |  9503106.90
    1812709 |  9502996.77
    1885384 |  9502785.90
    1560912 |  9502606.07
    1940824 |  9502036.60
    1506183 |  9501302.57
     688926 |  9500567.45
    1710627 |  9500339.92
     623783 |  9500132.10
     401885 |  9499613.13
    1092690 |  9499389.16
     670035 |  9499093.36
    1008550 |  9499080.24
    1206561 |  9498856.08
    1013944 |  9498809.30
     539789 |  9498690.58
    1273118 |  9498448.47
     610533 |  9497652.19
    1472587 |  9496935.82
     899545 |  9496512.36
     755601 |  9495811.78
    1193431 |  9495697.36
     583838 |  9495538.02
     931444 |  9495010.42
    1222536 |  9494882.69
      45045 |  9494307.36
     284734 |  9494153.52
     342581 |  9494116.06
    1900695 |  9493577.28
     178583 |  9492708.75
     908558 |  9492547.14
     812462 |  9492498.82
     847524 |  9490969.22
     521488 |  9489506.34
      11671 |  9488149.30
     626780 |  9487535.16
     575054 |  9485660.53
    1859744 |  9485280.00
     442494 |  9484155.83
    1848570 |  9484130.25
     960908 |  9483654.25
    1329635 |  9483138.52
     623084 |  9483068.80
    1555257 |  9482951.47
    1101145 |  9482923.18
    1319212 |  9482839.52
     505851 |  9482538.01
     433388 |  9482205.48
     887120 |  9482139.55
    1072493 |  9481957.16
    1056157 |  9481607.76
     604674 |  9480900.00
    1655107 |  9480721.80
    1677370 |  9480694.86
     787916 |  9480511.95
     151527 |  9480485.70
    1788997 |  9478819.20
    1471483 |  9478787.98
     265413 |  9478324.64
     184984 |  9477222.04
    1924844 |  9477112.08
     396161 |  9476959.14
     377565 |  9476727.35
      21592 |  9476361.68
    1243719 |  9476201.70
    1375031 |  9475781.53
     317625 |  9475174.38
     335104 |  9474679.52
      96550 |  9472995.82
     275727 |  9472889.16
     996550 |  9472863.72
     497912 |  9472456.49
     716118 |  9472435.35
     458882 |  9472433.92
    1244671 |  9472216.63
     512605 |  9472200.28
    1602885 |  9471906.78
    1821140 |  9471692.40
     641700 |  9471534.04
    1467673 |  9470976.67
     423418 |  9470657.34
     273287 |  9470077.60
    1026321 |  9470074.47
    1924564 |  9468983.40
    1545005 |  9468398.90
     534425 |  9468261.12
    1881826 |  9468066.85
    1760005 |  9466461.16
    1522910 |  9466192.89
     454020 |  9465911.15
    1355793 |  9465577.17
     956453 |  9464720.33
     918506 |  9464135.46
    1368475 |  9463928.07
    1783788 |  9463880.00
    1810532 |  9463805.99
     469213 |  9463061.62
    1531169 |  9462365.21
     126251 |  9461172.00
     695389 |  9460852.91
      80067 |  9460205.26
     189226 |  9460194.17
     330663 |  9459873.17
     301893 |  9459231.84
    1158076 |  9458514.72
    1170035 |  9458207.81
     797325 |  9457955.25
     978839 |  9457023.66
     397375 |  9456314.62
    1338688 |  9456297.04
     730311 |  9455320.62
     654347 |  9455260.76
    1508561 |  9454993.08
     766024 |  9454935.56
    1752999 |  9454688.66
     966126 |  9454668.94
    1952307 |  9454150.50
    1558032 |  9454034.80
     364987 |  9453606.64
     895198 |  9452073.40
    1997172 |  9451928.48
    1884763 |  9450613.51
    1028491 |  9450255.15
    1660693 |  9450179.88
    1950474 |  9449983.40
    1682045 |  9449661.75
     365505 |  9449004.90
     491344 |  9448296.25
    1443548 |  9447960.20
    1086626 |  9447422.79
    1167595 |  9447353.82
     827330 |  9447307.89
     226421 |  9447198.53
     577472 |  9446385.24
    1066760 |  9446044.14
    1443650 |  9445076.65
     597329 |  9444665.08
     483631 |  9444654.78
      88638 |  9444585.56
    1206822 |  9444363.21
    1343885 |  9443818.08
      59651 |  9443469.64
     304227 |  9442508.46
    1340796 |  9442049.52
    1636142 |  9441838.56
    1237325 |  9441832.36
     371676 |  9441745.43
     639298 |  9441157.14
     869038 |  9440112.50
      77746 |  9439118.35
     483909 |  9437852.10
    1328168 |  9437830.71
     252422 |  9437200.66
    1077091 |  9437192.84
     799398 |  9436946.36
    1822538 |  9436713.89
    1191287 |  9436338.99
     666196 |  9436086.60
     410739 |  9435522.72
    1702388 |  9435519.48
     697633 |  9435205.00
     838125 |  9434865.60
     510894 |  9434753.13
     937386 |  9434511.00
     966132 |  9433709.76
    1127586 |  9433358.46
     835607 |  9432769.36
    1046460 |  9430845.51
     792856 |  9430651.44
    1162664 |  9430544.36
     307184 |  9430257.44
    1628940 |  9430132.84
    1268700 |  9429665.12
     979104 |  9429660.36
    1879260 |  9429504.48
    1994678 |  9429445.86
    1594014 |  9429007.07
    1297183 |  9428594.80
    1302544 |  9428378.11
     353601 |  9428201.08
     194758 |  9427659.78
     981103 |  9426935.70
     792030 |  9426689.60
    1840148 |  9426602.85
    1130116 |  9425905.03
    1881815 |  9425711.20
     974331 |  9425152.59
     468862 |  9424971.40
      18307 |  9424388.05
     660228 |  9424170.73
    1127165 |  9423726.10
     157711 |  9423654.29
      53910 |  9422786.64
    1156917 |  9422672.80
     407312 |  9422149.10
     398968 |  9422091.30
    1423658 |  9418524.27
      98762 |  9418382.40
     323103 |  9417211.62
    1212921 |  9416162.52
     817406 |  9415749.74
    1743343 |  9415572.28
     330142 |  9415482.30
    1575044 |  9415281.44
    1452307 |  9415131.30
     706951 |  9415046.97
    1468530 |  9414775.84
     298795 |  9414100.56
    1126309 |  9414025.77
     469083 |  9413118.54
    1629037 |  9412178.72
    1120585 |  9411879.96
    1671270 |  9411664.63
    1068001 |  9411217.86
    1648627 |  9410664.75
     171053 |  9410333.82
     845690 |  9409913.40
    1708417 |  9409809.50
     356419 |  9408575.96
    1219891 |  9408143.36
    1586208 |  9407471.48
    1237047 |  9406615.14
    1951051 |  9405734.80
     925945 |  9404987.82
     174260 |  9404618.52
    1300703 |  9403829.76
     906444 |  9403009.94
     294789 |  9402248.28
     888284 |  9400984.68
     636760 |  9400602.30
     880277 |  9400420.38
     700324 |  9400022.52
    1769368 |  9399596.86
     813735 |  9398890.13
    1380229 |  9398444.72
     551508 |  9397875.08
    1546127 |  9397720.72
    1737865 |  9397558.08
    1442570 |  9397415.91
    1863344 |  9397015.65
     772057 |  9396926.00
     251749 |  9396585.85
     778797 |  9396372.77
     163988 |  9396280.27
     907413 |  9396099.91
    1843017 |  9395934.39
     714710 |  9395650.32
     321041 |  9395534.14
     830593 |  9395340.90
      70617 |  9395330.56
     675026 |  9395324.72
    1116811 |  9395231.54
    1418479 |  9394997.04
    1605730 |  9394799.94
    1390301 |  9394151.04
     580011 |  9393842.94
    1692606 |  9393683.48
     713957 |  9393591.55
    1495130 |  9393573.72
     231072 |  9393409.85
    1585441 |  9393228.18
    1864035 |  9392010.84
    1757027 |  9391685.22
    1191673 |  9391127.33
     134019 |  9390615.15
    1941122 |  9390024.64
    1672288 |  9389223.64
     541143 |  9389173.27
    1847354 |  9388696.84
     242997 |  9388540.80
    1864563 |  9388338.76
    1530774 |  9387486.91
    1107438 |  9387415.00
    1196147 |  9386923.53
     948919 |  9385516.72
     391141 |  9385409.45
     607550 |  9385361.54
      87933 |  9385165.80
     649716 |  9384340.30
      43692 |  9383721.28
      45051 |  9383658.16
    1104006 |  9383568.15
     602565 |  9383539.22
     806000 |  9383524.05
    1701431 |  9383310.51
     586998 |  9383299.86
      50103 |  9382984.26
     880539 |  9382659.35
    1930107 |  9382369.10
     191637 |  9380450.12
    1462873 |  9380370.57
     921326 |  9379082.24
    1328869 |  9379034.87
    1633254 |  9379014.24
     242461 |  9378920.60
    1962413 |  9378848.46
    1555429 |  9378590.00
    1369479 |  9378382.23
     862415 |  9378253.17
    1185638 |  9377439.15
    1298269 |  9376311.87
      86616 |  9376131.50
       9841 |  9376074.34
    1131958 |  9375820.20
     364080 |  9375737.88
    1600379 |  9375360.00
      93656 |  9374032.59
     109262 |  9373320.32
     517591 |  9371971.84
     210706 |  9371793.04
    1178227 |  9371614.07
    1123005 |  9371227.98
    1767980 |  9370840.75
     458935 |  9370835.58
    1143468 |  9370726.56
     901589 |  9370432.60
     776844 |  9370355.42
    1805078 |  9370239.60
    1956496 |  9370206.30
    1733227 |  9370123.87
     668284 |  9370117.47
     129296 |  9369105.84
     461834 |  9368664.00
     539524 |  9368228.32
    1935912 |  9368218.17
     276880 |  9368184.21
     511426 |  9367842.36
     297587 |  9367653.39
    1418548 |  9366858.77
    1986868 |  9366542.95
    1872624 |  9366496.24
    1530832 |  9366396.12
    1955464 |  9365835.00
     538378 |  9365361.24
    1194043 |  9365303.56
     963933 |  9365281.44
     258971 |  9365269.76
     793066 |  9365075.01
     319163 |  9365000.82
    1631391 |  9364530.93
    1291099 |  9364327.18
     808929 |  9364112.89
     486921 |  9363895.20
     788014 |  9363206.40
    1302746 |  9363157.20
     203001 |  9362347.30
     987495 |  9362221.65
     452147 |  9361725.24
    1542574 |  9361107.18
     921682 |  9360849.40
    1148340 |  9360360.29
     178775 |  9360340.50
    1677576 |  9360102.00
     639789 |  9358948.36
     751362 |  9358648.46
     125607 |  9358598.87
    1130055 |  9358572.00
     792717 |  9357672.50
     375629 |  9357641.15
     732040 |  9355348.83
    1991273 |  9355042.91
    1752702 |  9354990.18
    1886940 |  9354273.06
     795870 |  9354196.53
    1884633 |  9354087.20
    1172593 |  9353946.62
    1546839 |  9353746.26
    1427161 |  9353712.52
     416691 |  9353365.84
    1725839 |  9352857.00
     940355 |  9352821.60
    1186624 |  9352032.80
    1194742 |  9351998.25
      59640 |  9351500.40
    1832113 |  9351451.74
    1974162 |  9351262.24
    1426092 |  9351138.96
    1126708 |  9351083.40
      49303 |  9350553.69
    1906090 |  9350541.90
    1849901 |  9350352.36
    1187698 |  9350184.10
    1947929 |  9350176.35
    1314542 |  9350106.86
    1063449 |  9349525.39
    1617213 |  9349486.14
    1650501 |  9349127.50
    1764524 |  9348057.95
    1812787 |  9347934.38
      71580 |  9347534.10
    1191198 |  9346431.01
    1924655 |  9346376.18
     190416 |  9346141.47
    1922115 |  9345850.88
    1230103 |  9345845.22
     230380 |  9345774.90
    1035558 |  9345607.09
      10904 |  9345553.53
    1271038 |  9345372.96
     856097 |  9345358.24
     716431 |  9345307.96
    1378409 |  9344766.75
    1733751 |  9344181.04
      35738 |  9343254.57
    1013905 |  9343237.98
    1252389 |  9343144.50
    1947557 |  9342842.02
     853008 |  9342090.55
     301515 |  9342067.40
     863651 |  9341576.64
    1272571 |  9341542.00
    1389760 |  9341071.56
     473753 |  9340524.79
     848358 |  9339959.58
     655070 |  9339800.48
     976254 |  9339577.84
     454309 |  9338595.00
     914965 |  9338396.06
     231008 |  9338347.22
    1706055 |  9338169.52
      87768 |  9337968.64
    1281133 |  9337731.27
    1277519 |  9337008.50
    1267425 |  9336700.80
    1513608 |  9336505.10
     580315 |  9336109.38
     392575 |  9335772.81
    1316417 |  9335415.97
    1314038 |  9334632.57
     717574 |  9334510.27
    1345743 |  9334253.38
     847363 |  9333945.60
     324405 |  9333854.62
     275961 |  9333440.55
     485393 |  9332766.55
     264855 |  9332717.16
    1894121 |  9331385.56
     747554 |  9331354.48
     659259 |  9331209.03
     281868 |  9331044.36
     879665 |  9330903.04
    1655601 |  9329894.10
    1748460 |  9329738.40
     538125 |  9329120.64
     501498 |  9328712.67
     622276 |  9328133.00
    1547473 |  9328110.66
     232976 |  9328066.14
     368296 |  9327915.87
     162145 |  9327722.88
    1363330 |  9327479.40
     455731 |  9327368.70
     716200 |  9327150.00
     714896 |  9327098.66
     237567 |  9327034.28
    1458665 |  9326999.99
    1270107 |  9326668.59
    1376151 |  9326552.90
    1362302 |  9326298.81
    1986284 |  9326175.44
    1227377 |  9326083.50
     500367 |  9325946.96
    1514630 |  9325377.65
     104687 |  9325299.06
     959924 |  9325276.86
    1827141 |  9325091.49
     552077 |  9325047.22
     106474 |  9324108.27
    1043678 |  9323714.69
    1255154 |  9323658.63
    1349766 |  9323547.52
     907705 |  9323371.80
    1450609 |  9323135.22
    1318535 |  9323089.11
     341536 |  9322910.72
    1194004 |  9322723.52
     814209 |  9322453.92
    1158482 |  9321973.44
     706002 |  9321468.59
     910087 |  9321322.90
    1891615 |  9321114.78
     438706 |  9320915.52
     565751 |  9320781.00
    1079235 |  9320289.27
    1177954 |  9319669.55
    1295779 |  9319518.99
     311537 |  9319425.22
     250096 |  9319387.33
     281203 |  9319101.75
    1425303 |  9318793.44
    1031626 |  9318576.96
      92928 |  9317756.80
    1859027 |  9317521.20
     854025 |  9316252.40
    1260458 |  9316098.66
    1689765 |  9315979.68
      13050 |  9315935.52
     289076 |  9315273.74
    1398422 |  9314782.00
      95235 |  9314445.60
     762848 |  9314423.46
    1143082 |  9314046.77
     987740 |  9313957.12
     854758 |  9313642.08
    1050377 |  9313484.79
     985708 |  9313277.60
    1760102 |  9312791.92
    1448929 |  9312626.24
    1060568 |  9312407.16
     394004 |  9312025.11
     389479 |  9311201.10
     179080 |  9310801.15
     974400 |  9310453.58
    1733237 |  9310418.00
     132577 |  9310126.50
     304088 |  9309952.56
     770463 |  9309812.00
     655452 |  9309604.85
     660188 |  9309451.63
     939887 |  9308962.26
    1064848 |  9308821.84
    1768403 |  9308420.34
     284892 |  9308215.80
     221011 |  9307953.05
    1434337 |  9307595.80
     342968 |  9307537.92
    1833850 |  9307410.00
    1072752 |  9307320.42
     378975 |  9307083.56
    1953145 |  9306384.34
      66144 |  9305752.62
    1376208 |  9304933.40
     485599 |  9304908.17
    1480675 |  9304696.70
    1837371 |  9304146.83
      31141 |  9302423.60
     361827 |  9302199.60
    1688257 |  9302054.90
    1500785 |  9301759.94
     280925 |  9301538.80
     393089 |  9301405.17
    1195046 |  9301231.19
     297581 |  9300864.44
    1327641 |  9300132.36
    1016125 |  9299813.25
    1917326 |  9299269.20
      50362 |  9299197.22
    1213821 |  9298870.02
    1372522 |  9298760.96
     455036 |  9298711.68
     677126 |  9297985.44
    1400457 |  9297960.65
     241325 |  9297447.37
    1737374 |  9296623.60
    1969824 |  9296054.38
     723354 |  9296047.48
    1358273 |  9295645.50
    1762975 |  9295644.02
    1739830 |  9295633.36
     887358 |  9295491.16
     460520 |  9295331.24
    1913360 |  9295312.12
    1354479 |  9295211.80
    1455909 |  9294819.64
     461952 |  9294156.32
    1911257 |  9293953.80
     985870 |  9293601.76
     589557 |  9293562.48
     776769 |  9293268.96
    1139153 |  9293193.09
    1627004 |  9293076.80
    1690357 |  9292852.50
    1818475 |  9292531.06
     501474 |  9292325.12
    1558480 |  9292314.45
    1417886 |  9292199.41
    1319122 |  9292008.60
    1866597 |  9291945.74
     631950 |  9291209.27
     230993 |  9290771.20
    1738275 |  9290403.68
     151595 |  9290395.66
     621481 |  9290067.60
     663801 |  9290017.88
    1598888 |  9289821.37
    1575441 |  9289530.04
     541031 |  9289449.74
      28355 |  9289003.02
    1294042 |  9288861.04
    1491666 |  9288400.50
     109074 |  9288053.79
     992086 |  9287014.72
    1592133 |  9287000.20
      23570 |  9285839.68
     933037 |  9285217.92
    1518083 |  9284831.13
    1750298 |  9284286.00
    1560811 |  9284117.22
     139548 |  9283605.21
     779667 |  9282322.88
    1583031 |  9282217.91
     333977 |  9281984.64
    1618084 |  9281782.39
     298143 |  9281369.34
      31291 |  9281064.75
    1682192 |  9280324.72
     758032 |  9279820.84
    1513895 |  9279536.00
    1294392 |  9279458.73
    1204040 |  9279395.64
    1010334 |  9279181.45
    1393054 |  9278644.70
    1247963 |  9277545.60
    1122570 |  9277447.80
     640535 |  9277402.86
    1393488 |  9277208.29
    1008390 |  9277161.42
    1816565 |  9277069.50
     661914 |  9275978.28
    1854737 |  9275830.08
       2956 |  9275344.52
    1620168 |  9274664.16
    1220247 |  9274320.44
    1846253 |  9274272.48
    1710626 |  9274224.22
    1142356 |  9273970.96
     291665 |  9273827.97
     172360 |  9272824.92
    1536529 |  9272432.26
     446208 |  9272230.55
     991821 |  9271946.48
     279796 |  9271518.76
    1176417 |  9270917.70
    1106229 |  9270293.73
     319037 |  9270220.50
    1223474 |  9270153.20
     435068 |  9270023.36
    1499631 |  9269522.80
    1285222 |  9269511.24
     893676 |  9269029.80
    1754947 |  9268813.70
     416119 |  9268011.28
    1265631 |  9267904.80
     775875 |  9267694.25
    1335912 |  9267525.57
      38932 |  9267142.56
    1868442 |  9267028.50
    1953424 |  9266590.41
    1955213 |  9266501.76
    1454737 |  9266141.18
    1679917 |  9266033.28
     906040 |  9265926.39
     490135 |  9265628.85
    1069295 |  9265400.73
    1888921 |  9265120.25
     967861 |  9263866.08
     154397 |  9263849.46
     637565 |  9263838.98
     517270 |  9263836.16
    1063042 |  9263684.43
     139539 |  9263365.75
     109436 |  9263361.69
    1716653 |  9263254.00
    1061119 |  9262630.80
    1222926 |  9262075.50
    1225370 |  9262074.50
     979532 |  9261178.40
    1333235 |  9260441.27
    1222327 |  9260165.58
     667612 |  9260158.49
    1701463 |  9259762.68
    1135673 |  9259738.73
    1193822 |  9259684.50
     897744 |  9259502.84
     831089 |  9259227.34
    1558458 |  9259022.37
    1142601 |  9258571.64
    1708400 |  9258440.40
     316789 |  9257792.28
     280472 |  9257423.24
     948543 |  9257040.58
      97581 |  9256619.35
    1282393 |  9256608.51
     353168 |  9256421.96
    1027415 |  9256224.60
    1896898 |  9255852.30
      85671 |  9255760.30
    1779968 |  9255572.40
    1488726 |  9255569.76
    1609143 |  9255106.98
    1622340 |  9254992.26
    1385213 |  9253706.88
    1604777 |  9252796.00
     373413 |  9252681.37
     911313 |  9252362.55
    1624990 |  9252345.44
    1136431 |  9251489.20
     694054 |  9251462.55
    1016861 |  9251003.88
    1905646 |  9250917.06
     791839 |  9250834.24
    1470146 |  9250320.17
    1151329 |  9249929.13
    1182088 |  9249175.00
    1586056 |  9248820.00
     299284 |  9248626.63
    1587916 |  9246756.10
    1732647 |  9246735.63
     222132 |  9246661.71
     785602 |  9246658.56
    1130498 |  9246368.00
    1132097 |  9246362.31
     144450 |  9246171.23
    1888719 |  9245762.68
    1092730 |  9245648.73
    1391538 |  9245455.10
     735414 |  9244916.72
    1509282 |  9244677.27
       7748 |  9244541.88
     690136 |  9244444.68
     272768 |  9244438.38
    1543430 |  9244374.70
    1417983 |  9243581.04
     207312 |  9243464.50
    1112042 |  9243288.96
    1811485 |  9243160.75
     347287 |  9242833.34
       3851 |  9242577.80
      15226 |  9242446.08
      66605 |  9242287.80
    1222666 |  9241366.42
     767234 |  9241226.75
     331493 |  9240981.60
     467398 |  9240809.85
    1679689 |  9240212.82
    1186957 |  9239808.79
    1664543 |  9239697.28
     349938 |  9239583.76
     689035 |  9239539.32
    1777256 |  9239120.73
     291533 |  9238562.30
     759860 |  9236665.56
     186118 |  9236209.12
    1835007 |  9236095.40
     659027 |  9235633.92
    1966065 |  9235257.48
     718795 |  9235121.34
    1073139 |  9234953.83
     825213 |  9234840.44
    1007904 |  9234482.76
     133677 |  9234273.78
     457301 |  9233690.40
    1004058 |  9233581.50
     778101 |  9233473.48
    1825057 |  9233243.10
    1426487 |  9233073.64
    1213306 |  9232903.36
     102794 |  9232779.60
     803803 |  9232261.92
     374547 |  9232020.28
     961305 |  9231530.58
    1598426 |  9231392.32
     431413 |  9230744.99
    1427296 |  9230744.64
    1814169 |  9230598.45
    1072910 |  9230381.20
     460547 |  9229327.03
     512207 |  9229020.15
     294248 |  9228785.65
     973257 |  9228448.62
     151661 |  9227926.90
    1353168 |  9227788.91
     537029 |  9227481.12
    1885107 |  9227371.82
     622094 |  9227072.07
    1844598 |  9226768.32
    1258403 |  9226308.56
     266707 |  9225718.59
     385622 |  9225647.60
    1549190 |  9225328.36
     603248 |  9225140.96
    1371181 |  9224785.28
    1508372 |  9224525.03
    1118840 |  9224091.76
    1317435 |  9223990.92
     582301 |  9223584.63
     186560 |  9223536.24
      73167 |  9223461.90
    1241438 |  9222948.57
    1058900 |  9222528.73
    1293124 |  9221682.00
    1546644 |  9221615.65
     394869 |  9221276.16
     176701 |  9221255.43
     381428 |  9221212.20
     950438 |  9221113.08
    1166308 |  9220759.28
    1303770 |  9220474.08
    1121055 |  9219609.00
    1801612 |  9219204.90
     379469 |  9218576.90
    1768277 |  9218413.60
    1183726 |  9218315.67
     344381 |  9218130.75
     472765 |  9218097.99
    1715474 |  9217494.06
    1810111 |  9217049.10
    1134036 |  9216512.76
      48096 |  9216309.76
    1027949 |  9215900.34
     886839 |  9215877.28
     210532 |  9215748.24
    1138129 |  9215729.98
      50891 |  9215675.70
    1132467 |  9215167.71
     976385 |  9214199.52
    1164850 |  9213903.70
    1073606 |  9213739.05
    1615792 |  9213650.40
    1080320 |  9213141.34
    1881105 |  9213107.89
     116544 |  9212798.10
     285935 |  9212663.34
     112412 |  9212148.30
     579296 |  9211992.30
     360684 |  9211641.50
    1712243 |  9211532.55
     685070 |  9211382.76
    1118394 |  9211228.12
    1783383 |  9211207.20
     593297 |  9211086.60
    1738908 |  9210803.80
    1994394 |  9210660.40
    1886378 |  9210592.58
     392397 |  9210591.92
     447938 |  9210452.16
    1402371 |  9209950.26
    1155303 |  9209935.96
    1100234 |  9209918.36
    1342526 |  9209793.48
     942706 |  9209039.06
     171162 |  9208713.48
    1351917 |  9207650.20
    1089056 |  9206966.76
    1922380 |  9206478.96
    1380043 |  9206464.20
    1430994 |  9206131.20
     558394 |  9206008.39
     586201 |  9205824.02
    1157969 |  9205699.05
     707707 |  9205531.58
      22554 |  9204227.92
     566423 |  9204082.91
     678112 |  9203550.03
     736097 |  9202390.25
     311309 |  9202329.42
     354696 |  9202274.27
     806963 |  9201932.40
     112362 |  9201513.56
     546669 |  9201449.58
     618657 |  9201210.45
     103849 |  9200439.54
     148682 |  9200373.60
    1577482 |  9200039.26
    1996865 |  9199352.32
    1653524 |  9199337.80
    1313775 |  9198841.95
        362 |  9198770.55
    1350864 |  9198573.60
      64183 |  9198338.07
     943827 |  9198225.50
    1685520 |  9197642.96
     813257 |  9197280.95
    1352798 |  9197175.39
    1064517 |  9196570.00
     762698 |  9196196.65
      80909 |  9195929.20
     840047 |  9195869.60
    1259356 |  9195485.74
      98952 |  9195055.15
    1436031 |  9195037.68
    1604824 |  9194886.55
    1124477 |  9194880.38
     871526 |  9194764.39
    1759422 |  9194643.05
     367473 |  9194459.69
     649607 |  9194363.96
     455262 |  9194274.05
    1127315 |  9194130.78
    1677451 |  9194025.15
     280014 |  9193675.69
     967140 |  9193495.35
     857607 |  9193301.28
    1333904 |  9193295.28
     671743 |  9193152.60
    1776721 |  9193147.36
    1652438 |  9192855.87
    1828724 |  9192478.08
      18104 |  9192423.58
    1099170 |  9192285.70
    1819862 |  9192279.52
    1075004 |  9192098.16
    1409230 |  9191499.09
     511654 |  9191200.14
    1745668 |  9190729.89
     648895 |  9190559.54
    1891356 |  9190202.47
    1463154 |  9190142.82
     100563 |  9189027.00
    1462562 |  9188886.89
      51930 |  9188617.77
    1220135 |  9188116.35
    1801216 |  9188020.80
    1853462 |  9187492.77
     504774 |  9187448.19
     120501 |  9187313.13
    1202976 |  9186948.00
    1588493 |  9185781.12
    1720352 |  9185501.25
    1079256 |  9185106.24
    1746252 |  9185065.80
     590190 |  9184745.60
     635035 |  9184666.33
     810582 |  9184394.10
     760452 |  9184111.18
     930329 |  9184057.56
    1587527 |  9184055.79
    1827402 |  9182460.94
     765431 |  9182230.57
    1781250 |  9181994.25
     722100 |  9181606.92
     175839 |  9181118.42
    1697037 |  9180207.81
      32859 |  9180179.52
    1088772 |  9179916.61
     636918 |  9179858.37
     476200 |  9179801.40
    1535420 |  9179128.62
     720362 |  9178757.33
    1241116 |  9177728.06
    1173008 |  9177630.80
      31600 |  9177477.24
    1981983 |  9177078.35
     708227 |  9176962.95
     866545 |  9176931.12
    1520344 |  9176678.48
    1098204 |  9176561.69
    1471732 |  9176253.20
     798325 |  9175725.00
     385015 |  9175617.90
    1569121 |  9175560.42
    1128249 |  9175278.86
    1812311 |  9174599.67
      86898 |  9173834.01
     592569 |  9173034.92
    1929889 |  9172887.89
    1420172 |  9172722.16
    1482555 |  9172343.29
     625827 |  9172321.62
     762902 |  9172195.46
     410037 |  9172180.74
    1710333 |  9172031.76
    1462471 |  9171653.50
     624418 |  9171620.18
    1279073 |  9171322.86
    1474871 |  9171306.08
     185136 |  9171293.04
    1322197 |  9171137.52
     483064 |  9170599.60
    1542063 |  9170124.57
    1593227 |  9169398.78
     264743 |  9169293.34
     374832 |  9169018.14
     732006 |  9168566.19
    1974916 |  9168516.45
    1108238 |  9168435.90
    1898437 |  9167569.18
    1027841 |  9167390.68
     686544 |  9166399.32
     455588 |  9165854.60
    1167623 |  9165819.80
     272575 |  9165802.35
    1643841 |  9164899.80
     242764 |  9164276.64
     485347 |  9163519.40
    1786926 |  9163213.54
    1254648 |  9162681.63
    1260539 |  9162609.26
      32040 |  9162505.37
    1717760 |  9161629.95
    1330446 |  9161619.72
    1860284 |  9161282.91
     560025 |  9160855.50
     633773 |  9160735.34
     124963 |  9160498.85
    1101320 |  9160485.16
     649215 |  9160151.12
    1296676 |  9159993.36
     678206 |  9159771.95
    1212329 |  9159633.97
     525173 |  9159363.60
    1824658 |  9159149.72
    1401990 |  9158325.12
    1782315 |  9158296.40
     332195 |  9158156.04
    1819203 |  9158041.10
     610286 |  9157835.13
    1547671 |  9157751.61
     188939 |  9157330.24
    1662822 |  9157149.72
     652541 |  9157128.00
     701691 |  9156823.76
    1110780 |  9156289.74
    1242104 |  9155838.56
    1875605 |  9155836.28
     284051 |  9155689.36
      54232 |  9155379.60
      94532 |  9154935.99
     864765 |  9154664.65
     109522 |  9154364.67
      93302 |  9154101.93
    1040048 |  9153845.36
    1845369 |  9153472.66
    1297350 |  9153464.85
     247287 |  9153067.91
     210314 |  9152914.35
     149702 |  9152646.41
    1131406 |  9152577.72
    1598368 |  9152537.29
     713002 |  9152148.16
     710598 |  9151837.50
    1647351 |  9151634.55
     176249 |  9151398.12
    1423516 |  9150943.44
     850249 |  9149772.08
    1178265 |  9148903.50
    1396148 |  9148382.40
    1295209 |  9148144.72
     496873 |  9147897.56
    1796132 |  9147861.36
      25600 |  9147384.90
    1865150 |  9147052.89
     227173 |  9146498.43
     398677 |  9146339.73
     641853 |  9145933.72
    1119402 |  9145793.16
    1035364 |  9145640.11
     765617 |  9145631.04
     797265 |  9145360.90
    1029060 |  9145025.82
       4678 |  9144986.75
      60137 |  9144604.95
      56476 |  9144509.44
     132402 |  9144498.48
     850429 |  9144317.85
    1113950 |  9144110.24
    1035255 |  9143978.66
      83090 |  9143801.31
     424829 |  9143174.04
    1978768 |  9143136.96
    1206686 |  9143036.98
     979343 |  9142733.16
     954340 |  9142479.15
     843507 |  9142405.18
     550230 |  9142280.05
     231425 |  9142231.10
    1692411 |  9141906.51
    1730667 |  9141448.38
    1414855 |  9141041.70
    1145024 |  9141024.64
     468479 |  9139507.42
    1696244 |  9138958.01
     799537 |  9138633.02
     715829 |  9138498.04
     931240 |  9138257.70
    1292903 |  9137731.68
    1723094 |  9136677.86
    1997564 |  9136289.94
     242407 |  9135890.11
    1263378 |  9135676.59
    1967976 |  9135627.65
     414032 |  9135612.52
    1924562 |  9135025.92
    1616100 |  9134874.02
    1867267 |  9134814.24
     585440 |  9132868.92
     376539 |  9132813.90
     421215 |  9132687.12
     488190 |  9132648.93
    1172372 |  9132526.48
    1358392 |  9132330.64
