ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,query,state,state_change
1653527461.788586,dbt3,7688,10,postgres,psql,,-1,2022-05-26 01:09:05.41142+00,2022-05-26 01:09:05.435674+00,2022-05-26 01:09:05.435674+00,"
CREATE INDEX lineitem_l_partkey_l_suppkey_l_shipdate_l_quantity_idx
ON lineitem (l_partkey, l_suppkey, l_shipdate, l_quantity)
WITH (fillfactor = 100);",active,2022-05-26 01:09:05.435676+00
1653527461.788586,dbt3,7686,10,postgres,psql,,-1,2022-05-26 01:09:05.4268+00,2022-05-26 01:09:05.438206+00,2022-05-26 01:09:05.438206+00,"
CREATE INDEX lineitem_l_orderkey_l_suppkey_l_quantity_idx
ON lineitem (l_orderkey, l_suppkey, l_quantity)
WITH (fillfactor = 100);",active,2022-05-26 01:09:05.438207+00
1653527461.788586,,7361,,,"",,,2022-05-26 01:04:00.545429+00,,,"",,
1653527461.788586,,7360,,,"",,,2022-05-26 01:04:00.545181+00,,,"",,
1653527461.788586,,7362,,,"",,,2022-05-26 01:04:00.54567+00,,,"",,
1653527521.771630,,7363,,,"",,,2022-05-26 01:04:00.545902+00,,,"",,
1653527521.771630,,7365,10,postgres,"",,,2022-05-26 01:04:00.546439+00,,,"",,
1653527521.771630,dbt3,7809,10,postgres,psql,,-1,2022-05-26 01:11:58.979826+00,2022-05-26 01:11:58.981321+00,2022-05-26 01:11:58.981321+00,VACUUM ANALYZE lineitem;,active,2022-05-26 01:11:58.981322+00
1653527521.771630,dbt3,7818,10,postgres,psql,,-1,2022-05-26 01:12:01.770254+00,2022-05-26 01:12:01.77163+00,2022-05-26 01:12:01.77163+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-05-26 01:12:01.771631+00
1653527521.771630,dbt3,7819,10,postgres,psql,,-1,2022-05-26 01:12:01.770492+00,2022-05-26 01:12:01.77176+00,2022-05-26 01:12:01.77176+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2022-05-26 01:12:01.771761+00
1653527521.771630,dbt3,7817,10,postgres,psql,,-1,2022-05-26 01:12:01.770045+00,2022-05-26 01:12:01.771988+00,2022-05-26 01:12:01.771988+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2022-05-26 01:12:01.771989+00
1653527521.771630,dbt3,7820,10,postgres,psql,,-1,2022-05-26 01:12:01.770705+00,2022-05-26 01:12:01.771883+00,2022-05-26 01:12:01.771883+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2022-05-26 01:12:01.771884+00
1653527521.771630,dbt3,7821,10,postgres,psql,,-1,2022-05-26 01:12:01.770899+00,2022-05-26 01:12:01.772074+00,2022-05-26 01:12:01.772074+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2022-05-26 01:12:01.772075+00
1653527521.771630,,7361,,,"",,,2022-05-26 01:04:00.545429+00,,,"",,
1653527521.771630,,7360,,,"",,,2022-05-26 01:04:00.545181+00,,,"",,
1653527521.771630,,7362,,,"",,,2022-05-26 01:04:00.54567+00,,,"",,
