ctime,datid,datname,confl_tablespace,confl_lock,confl_snapshot,confl_bufferpin,confl_deadlock
1719471550.072199,5,postgres,0,0,0,0,0
1719471550.072199,4263817,dbt7,0,0,0,0,0
1719471550.072199,1,template1,0,0,0,0,0
1719471550.072199,4,template0,0,0,0,0,0
1719471550.072199,4212858,dbt5,0,0,0,0,0
1719471610.079111,5,postgres,0,0,0,0,0
1719471610.079111,4263817,dbt7,0,0,0,0,0
1719471610.079111,1,template1,0,0,0,0,0
1719471610.079111,4,template0,0,0,0,0,0
1719471610.079111,4212858,dbt5,0,0,0,0,0
1719471670.091052,5,postgres,0,0,0,0,0
1719471670.091052,4263817,dbt7,0,0,0,0,0
1719471670.091052,1,template1,0,0,0,0,0
1719471670.091052,4,template0,0,0,0,0,0
1719471670.091052,4212858,dbt5,0,0,0,0,0
1719471730.103428,5,postgres,0,0,0,0,0
1719471730.103428,4263817,dbt7,0,0,0,0,0
1719471730.103428,1,template1,0,0,0,0,0
1719471730.103428,4,template0,0,0,0,0,0
1719471730.103428,4212858,dbt5,0,0,0,0,0
1719471790.118030,5,postgres,0,0,0,0,0
1719471790.118030,4263817,dbt7,0,0,0,0,0
1719471790.118030,1,template1,0,0,0,0,0
1719471790.118030,4,template0,0,0,0,0,0
1719471790.118030,4212858,dbt5,0,0,0,0,0
1719471850.126727,5,postgres,0,0,0,0,0
1719471850.126727,4263817,dbt7,0,0,0,0,0
1719471850.126727,1,template1,0,0,0,0,0
1719471850.126727,4,template0,0,0,0,0,0
1719471850.126727,4212858,dbt5,0,0,0,0,0
1719471910.139332,5,postgres,0,0,0,0,0
1719471910.139332,4263817,dbt7,0,0,0,0,0
1719471910.139332,1,template1,0,0,0,0,0
1719471910.139332,4,template0,0,0,0,0,0
1719471910.139332,4212858,dbt5,0,0,0,0,0
1719471970.158810,5,postgres,0,0,0,0,0
1719471970.158810,4263817,dbt7,0,0,0,0,0
1719471970.158810,1,template1,0,0,0,0,0
1719471970.158810,4,template0,0,0,0,0,0
1719471970.158810,4212858,dbt5,0,0,0,0,0
1719472030.170648,5,postgres,0,0,0,0,0
1719472030.170648,4263817,dbt7,0,0,0,0,0
1719472030.170648,1,template1,0,0,0,0,0
1719472030.170648,4,template0,0,0,0,0,0
1719472030.170648,4212858,dbt5,0,0,0,0,0
1719472090.174432,5,postgres,0,0,0,0,0
1719472090.174432,4263817,dbt7,0,0,0,0,0
1719472090.174432,1,template1,0,0,0,0,0
1719472090.174432,4,template0,0,0,0,0,0
1719472090.174432,4212858,dbt5,0,0,0,0,0
1719472150.191564,5,postgres,0,0,0,0,0
1719472150.191564,4263817,dbt7,0,0,0,0,0
1719472150.191564,1,template1,0,0,0,0,0
1719472150.191564,4,template0,0,0,0,0,0
1719472150.191564,4212858,dbt5,0,0,0,0,0
1719472210.202335,5,postgres,0,0,0,0,0
1719472210.202335,4263817,dbt7,0,0,0,0,0
1719472210.202335,1,template1,0,0,0,0,0
1719472210.202335,4,template0,0,0,0,0,0
1719472210.202335,4212858,dbt5,0,0,0,0,0
1719472270.214831,5,postgres,0,0,0,0,0
1719472270.214831,4263817,dbt7,0,0,0,0,0
1719472270.214831,1,template1,0,0,0,0,0
1719472270.214831,4,template0,0,0,0,0,0
1719472270.214831,4212858,dbt5,0,0,0,0,0
1719472330.217908,5,postgres,0,0,0,0,0
1719472330.217908,4263817,dbt7,0,0,0,0,0
1719472330.217908,1,template1,0,0,0,0,0
1719472330.217908,4,template0,0,0,0,0,0
1719472330.217908,4212858,dbt5,0,0,0,0,0
1719472390.234599,5,postgres,0,0,0,0,0
1719472390.234599,4263817,dbt7,0,0,0,0,0
1719472390.234599,1,template1,0,0,0,0,0
1719472390.234599,4,template0,0,0,0,0,0
1719472390.234599,4212858,dbt5,0,0,0,0,0
1719472450.251069,5,postgres,0,0,0,0,0
1719472450.251069,4263817,dbt7,0,0,0,0,0
1719472450.251069,1,template1,0,0,0,0,0
1719472450.251069,4,template0,0,0,0,0,0
1719472450.251069,4212858,dbt5,0,0,0,0,0
1719472510.262204,5,postgres,0,0,0,0,0
1719472510.262204,4263817,dbt7,0,0,0,0,0
1719472510.262204,1,template1,0,0,0,0,0
1719472510.262204,4,template0,0,0,0,0,0
1719472510.262204,4212858,dbt5,0,0,0,0,0
1719472570.276508,5,postgres,0,0,0,0,0
1719472570.276508,4263817,dbt7,0,0,0,0,0
1719472570.276508,1,template1,0,0,0,0,0
1719472570.276508,4,template0,0,0,0,0,0
1719472570.276508,4212858,dbt5,0,0,0,0,0
1719472630.292162,5,postgres,0,0,0,0,0
1719472630.292162,4263817,dbt7,0,0,0,0,0
1719472630.292162,1,template1,0,0,0,0,0
1719472630.292162,4,template0,0,0,0,0,0
1719472630.292162,4212858,dbt5,0,0,0,0,0
1719472690.304226,5,postgres,0,0,0,0,0
1719472690.304226,4263817,dbt7,0,0,0,0,0
1719472690.304226,1,template1,0,0,0,0,0
1719472690.304226,4,template0,0,0,0,0,0
1719472690.304226,4212858,dbt5,0,0,0,0,0
1719472750.311687,5,postgres,0,0,0,0,0
1719472750.311687,4263817,dbt7,0,0,0,0,0
1719472750.311687,1,template1,0,0,0,0,0
1719472750.311687,4,template0,0,0,0,0,0
1719472750.311687,4212858,dbt5,0,0,0,0,0
1719472810.326193,5,postgres,0,0,0,0,0
1719472810.326193,4263817,dbt7,0,0,0,0,0
1719472810.326193,1,template1,0,0,0,0,0
1719472810.326193,4,template0,0,0,0,0,0
1719472810.326193,4212858,dbt5,0,0,0,0,0
1719472870.338490,5,postgres,0,0,0,0,0
1719472870.338490,4263817,dbt7,0,0,0,0,0
1719472870.338490,1,template1,0,0,0,0,0
1719472870.338490,4,template0,0,0,0,0,0
1719472870.338490,4212858,dbt5,0,0,0,0,0
1719472930.346336,5,postgres,0,0,0,0,0
1719472930.346336,4263817,dbt7,0,0,0,0,0
1719472930.346336,1,template1,0,0,0,0,0
1719472930.346336,4,template0,0,0,0,0,0
1719472930.346336,4212858,dbt5,0,0,0,0,0
1719472990.362163,5,postgres,0,0,0,0,0
1719472990.362163,4263817,dbt7,0,0,0,0,0
1719472990.362163,1,template1,0,0,0,0,0
1719472990.362163,4,template0,0,0,0,0,0
1719472990.362163,4212858,dbt5,0,0,0,0,0
1719473050.373991,5,postgres,0,0,0,0,0
1719473050.373991,4263817,dbt7,0,0,0,0,0
1719473050.373991,1,template1,0,0,0,0,0
1719473050.373991,4,template0,0,0,0,0,0
1719473050.373991,4212858,dbt5,0,0,0,0,0
1719473110.385836,5,postgres,0,0,0,0,0
1719473110.385836,4263817,dbt7,0,0,0,0,0
1719473110.385836,1,template1,0,0,0,0,0
1719473110.385836,4,template0,0,0,0,0,0
1719473110.385836,4212858,dbt5,0,0,0,0,0
1719473170.394089,5,postgres,0,0,0,0,0
1719473170.394089,4263817,dbt7,0,0,0,0,0
1719473170.394089,1,template1,0,0,0,0,0
1719473170.394089,4,template0,0,0,0,0,0
1719473170.394089,4212858,dbt5,0,0,0,0,0
1719473230.411989,5,postgres,0,0,0,0,0
1719473230.411989,4263817,dbt7,0,0,0,0,0
1719473230.411989,1,template1,0,0,0,0,0
1719473230.411989,4,template0,0,0,0,0,0
1719473230.411989,4212858,dbt5,0,0,0,0,0
1719473290.421633,5,postgres,0,0,0,0,0
1719473290.421633,4263817,dbt7,0,0,0,0,0
1719473290.421633,1,template1,0,0,0,0,0
1719473290.421633,4,template0,0,0,0,0,0
1719473290.421633,4212858,dbt5,0,0,0,0,0
1719473350.439689,5,postgres,0,0,0,0,0
1719473350.439689,4263817,dbt7,0,0,0,0,0
1719473350.439689,1,template1,0,0,0,0,0
1719473350.439689,4,template0,0,0,0,0,0
1719473350.439689,4212858,dbt5,0,0,0,0,0
1719473410.451546,5,postgres,0,0,0,0,0
1719473410.451546,4263817,dbt7,0,0,0,0,0
1719473410.451546,1,template1,0,0,0,0,0
1719473410.451546,4,template0,0,0,0,0,0
1719473410.451546,4212858,dbt5,0,0,0,0,0
1719473470.461106,5,postgres,0,0,0,0,0
1719473470.461106,4263817,dbt7,0,0,0,0,0
1719473470.461106,1,template1,0,0,0,0,0
1719473470.461106,4,template0,0,0,0,0,0
1719473470.461106,4212858,dbt5,0,0,0,0,0
1719473530.474864,5,postgres,0,0,0,0,0
1719473530.474864,4263817,dbt7,0,0,0,0,0
1719473530.474864,1,template1,0,0,0,0,0
1719473530.474864,4,template0,0,0,0,0,0
1719473530.474864,4212858,dbt5,0,0,0,0,0
1719473590.486901,5,postgres,0,0,0,0,0
1719473590.486901,4263817,dbt7,0,0,0,0,0
1719473590.486901,1,template1,0,0,0,0,0
1719473590.486901,4,template0,0,0,0,0,0
1719473590.486901,4212858,dbt5,0,0,0,0,0
1719473650.502837,5,postgres,0,0,0,0,0
1719473650.502837,4263817,dbt7,0,0,0,0,0
1719473650.502837,1,template1,0,0,0,0,0
1719473650.502837,4,template0,0,0,0,0,0
1719473650.502837,4212858,dbt5,0,0,0,0,0
1719473710.514448,5,postgres,0,0,0,0,0
1719473710.514448,4263817,dbt7,0,0,0,0,0
1719473710.514448,1,template1,0,0,0,0,0
1719473710.514448,4,template0,0,0,0,0,0
1719473710.514448,4212858,dbt5,0,0,0,0,0
1719473770.527205,5,postgres,0,0,0,0,0
1719473770.527205,4263817,dbt7,0,0,0,0,0
1719473770.527205,1,template1,0,0,0,0,0
1719473770.527205,4,template0,0,0,0,0,0
1719473770.527205,4212858,dbt5,0,0,0,0,0
1719473830.532515,5,postgres,0,0,0,0,0
1719473830.532515,4263817,dbt7,0,0,0,0,0
1719473830.532515,1,template1,0,0,0,0,0
1719473830.532515,4,template0,0,0,0,0,0
1719473830.532515,4212858,dbt5,0,0,0,0,0
1719473890.544532,5,postgres,0,0,0,0,0
1719473890.544532,4263817,dbt7,0,0,0,0,0
1719473890.544532,1,template1,0,0,0,0,0
1719473890.544532,4,template0,0,0,0,0,0
1719473890.544532,4212858,dbt5,0,0,0,0,0
1719473950.550379,5,postgres,0,0,0,0,0
1719473950.550379,4263817,dbt7,0,0,0,0,0
1719473950.550379,1,template1,0,0,0,0,0
1719473950.550379,4,template0,0,0,0,0,0
1719473950.550379,4212858,dbt5,0,0,0,0,0
1719474010.562846,5,postgres,0,0,0,0,0
1719474010.562846,4263817,dbt7,0,0,0,0,0
1719474010.562846,1,template1,0,0,0,0,0
1719474010.562846,4,template0,0,0,0,0,0
1719474010.562846,4212858,dbt5,0,0,0,0,0
1719474070.566684,5,postgres,0,0,0,0,0
1719474070.566684,4263817,dbt7,0,0,0,0,0
1719474070.566684,1,template1,0,0,0,0,0
1719474070.566684,4,template0,0,0,0,0,0
1719474070.566684,4212858,dbt5,0,0,0,0,0
1719474130.579086,5,postgres,0,0,0,0,0
1719474130.579086,4263817,dbt7,0,0,0,0,0
1719474130.579086,1,template1,0,0,0,0,0
1719474130.579086,4,template0,0,0,0,0,0
1719474130.579086,4212858,dbt5,0,0,0,0,0
1719474190.587988,5,postgres,0,0,0,0,0
1719474190.587988,4263817,dbt7,0,0,0,0,0
1719474190.587988,1,template1,0,0,0,0,0
1719474190.587988,4,template0,0,0,0,0,0
1719474190.587988,4212858,dbt5,0,0,0,0,0
1719474250.601484,5,postgres,0,0,0,0,0
1719474250.601484,4263817,dbt7,0,0,0,0,0
1719474250.601484,1,template1,0,0,0,0,0
1719474250.601484,4,template0,0,0,0,0,0
1719474250.601484,4212858,dbt5,0,0,0,0,0
1719474310.613274,5,postgres,0,0,0,0,0
1719474310.613274,4263817,dbt7,0,0,0,0,0
1719474310.613274,1,template1,0,0,0,0,0
1719474310.613274,4,template0,0,0,0,0,0
1719474310.613274,4212858,dbt5,0,0,0,0,0
1719474370.623573,5,postgres,0,0,0,0,0
1719474370.623573,4263817,dbt7,0,0,0,0,0
1719474370.623573,1,template1,0,0,0,0,0
1719474370.623573,4,template0,0,0,0,0,0
1719474370.623573,4212858,dbt5,0,0,0,0,0
1719474430.633383,5,postgres,0,0,0,0,0
1719474430.633383,4263817,dbt7,0,0,0,0,0
1719474430.633383,1,template1,0,0,0,0,0
1719474430.633383,4,template0,0,0,0,0,0
1719474430.633383,4212858,dbt5,0,0,0,0,0
1719474490.646415,5,postgres,0,0,0,0,0
1719474490.646415,4263817,dbt7,0,0,0,0,0
1719474490.646415,1,template1,0,0,0,0,0
1719474490.646415,4,template0,0,0,0,0,0
1719474490.646415,4212858,dbt5,0,0,0,0,0
1719474550.687461,5,postgres,0,0,0,0,0
1719474550.687461,4263817,dbt7,0,0,0,0,0
1719474550.687461,1,template1,0,0,0,0,0
1719474550.687461,4,template0,0,0,0,0,0
1719474550.687461,4212858,dbt5,0,0,0,0,0
1719474610.690354,5,postgres,0,0,0,0,0
1719474610.690354,4263817,dbt7,0,0,0,0,0
1719474610.690354,1,template1,0,0,0,0,0
1719474610.690354,4,template0,0,0,0,0,0
1719474610.690354,4212858,dbt5,0,0,0,0,0
1719474670.692552,5,postgres,0,0,0,0,0
1719474670.692552,4263817,dbt7,0,0,0,0,0
1719474670.692552,1,template1,0,0,0,0,0
1719474670.692552,4,template0,0,0,0,0,0
1719474670.692552,4212858,dbt5,0,0,0,0,0
1719474730.694916,5,postgres,0,0,0,0,0
1719474730.694916,4263817,dbt7,0,0,0,0,0
1719474730.694916,1,template1,0,0,0,0,0
1719474730.694916,4,template0,0,0,0,0,0
1719474730.694916,4212858,dbt5,0,0,0,0,0
1719474790.698912,5,postgres,0,0,0,0,0
1719474790.698912,4263817,dbt7,0,0,0,0,0
1719474790.698912,1,template1,0,0,0,0,0
1719474790.698912,4,template0,0,0,0,0,0
1719474790.698912,4212858,dbt5,0,0,0,0,0
1719474850.709187,5,postgres,0,0,0,0,0
1719474850.709187,4263817,dbt7,0,0,0,0,0
1719474850.709187,1,template1,0,0,0,0,0
1719474850.709187,4,template0,0,0,0,0,0
1719474850.709187,4212858,dbt5,0,0,0,0,0
1719474910.724130,5,postgres,0,0,0,0,0
1719474910.724130,4263817,dbt7,0,0,0,0,0
1719474910.724130,1,template1,0,0,0,0,0
1719474910.724130,4,template0,0,0,0,0,0
1719474910.724130,4212858,dbt5,0,0,0,0,0
1719474970.732958,5,postgres,0,0,0,0,0
1719474970.732958,4263817,dbt7,0,0,0,0,0
1719474970.732958,1,template1,0,0,0,0,0
1719474970.732958,4,template0,0,0,0,0,0
1719474970.732958,4212858,dbt5,0,0,0,0,0
1719475030.743983,5,postgres,0,0,0,0,0
1719475030.743983,4263817,dbt7,0,0,0,0,0
1719475030.743983,1,template1,0,0,0,0,0
1719475030.743983,4,template0,0,0,0,0,0
1719475030.743983,4212858,dbt5,0,0,0,0,0
1719475090.755468,5,postgres,0,0,0,0,0
1719475090.755468,4263817,dbt7,0,0,0,0,0
1719475090.755468,1,template1,0,0,0,0,0
1719475090.755468,4,template0,0,0,0,0,0
1719475090.755468,4212858,dbt5,0,0,0,0,0
1719475150.763885,5,postgres,0,0,0,0,0
1719475150.763885,4263817,dbt7,0,0,0,0,0
1719475150.763885,1,template1,0,0,0,0,0
1719475150.763885,4,template0,0,0,0,0,0
1719475150.763885,4212858,dbt5,0,0,0,0,0
1719475210.778874,5,postgres,0,0,0,0,0
1719475210.778874,4263817,dbt7,0,0,0,0,0
1719475210.778874,1,template1,0,0,0,0,0
1719475210.778874,4,template0,0,0,0,0,0
1719475210.778874,4212858,dbt5,0,0,0,0,0
1719475270.792603,5,postgres,0,0,0,0,0
1719475270.792603,4263817,dbt7,0,0,0,0,0
1719475270.792603,1,template1,0,0,0,0,0
1719475270.792603,4,template0,0,0,0,0,0
1719475270.792603,4212858,dbt5,0,0,0,0,0
1719475330.803299,5,postgres,0,0,0,0,0
1719475330.803299,4263817,dbt7,0,0,0,0,0
1719475330.803299,1,template1,0,0,0,0,0
1719475330.803299,4,template0,0,0,0,0,0
1719475330.803299,4212858,dbt5,0,0,0,0,0
1719475390.810509,5,postgres,0,0,0,0,0
1719475390.810509,4263817,dbt7,0,0,0,0,0
1719475390.810509,1,template1,0,0,0,0,0
1719475390.810509,4,template0,0,0,0,0,0
1719475390.810509,4212858,dbt5,0,0,0,0,0
1719475450.823476,5,postgres,0,0,0,0,0
1719475450.823476,4263817,dbt7,0,0,0,0,0
1719475450.823476,1,template1,0,0,0,0,0
1719475450.823476,4,template0,0,0,0,0,0
1719475450.823476,4212858,dbt5,0,0,0,0,0
1719475510.835629,5,postgres,0,0,0,0,0
1719475510.835629,4263817,dbt7,0,0,0,0,0
1719475510.835629,1,template1,0,0,0,0,0
1719475510.835629,4,template0,0,0,0,0,0
1719475510.835629,4212858,dbt5,0,0,0,0,0
1719475570.846772,5,postgres,0,0,0,0,0
1719475570.846772,4263817,dbt7,0,0,0,0,0
1719475570.846772,1,template1,0,0,0,0,0
1719475570.846772,4,template0,0,0,0,0,0
1719475570.846772,4212858,dbt5,0,0,0,0,0
1719475630.856698,5,postgres,0,0,0,0,0
1719475630.856698,4263817,dbt7,0,0,0,0,0
1719475630.856698,1,template1,0,0,0,0,0
1719475630.856698,4,template0,0,0,0,0,0
1719475630.856698,4212858,dbt5,0,0,0,0,0
1719475690.863021,5,postgres,0,0,0,0,0
1719475690.863021,4263817,dbt7,0,0,0,0,0
1719475690.863021,1,template1,0,0,0,0,0
1719475690.863021,4,template0,0,0,0,0,0
1719475690.863021,4212858,dbt5,0,0,0,0,0
1719475750.873263,5,postgres,0,0,0,0,0
1719475750.873263,4263817,dbt7,0,0,0,0,0
1719475750.873263,1,template1,0,0,0,0,0
1719475750.873263,4,template0,0,0,0,0,0
1719475750.873263,4212858,dbt5,0,0,0,0,0
1719475810.885407,5,postgres,0,0,0,0,0
1719475810.885407,4263817,dbt7,0,0,0,0,0
1719475810.885407,1,template1,0,0,0,0,0
1719475810.885407,4,template0,0,0,0,0,0
1719475810.885407,4212858,dbt5,0,0,0,0,0
1719475870.888933,5,postgres,0,0,0,0,0
1719475870.888933,4263817,dbt7,0,0,0,0,0
1719475870.888933,1,template1,0,0,0,0,0
1719475870.888933,4,template0,0,0,0,0,0
1719475870.888933,4212858,dbt5,0,0,0,0,0
1719475930.897518,5,postgres,0,0,0,0,0
1719475930.897518,4263817,dbt7,0,0,0,0,0
1719475930.897518,1,template1,0,0,0,0,0
1719475930.897518,4,template0,0,0,0,0,0
1719475930.897518,4212858,dbt5,0,0,0,0,0
1719475990.915710,5,postgres,0,0,0,0,0
1719475990.915710,4263817,dbt7,0,0,0,0,0
1719475990.915710,1,template1,0,0,0,0,0
1719475990.915710,4,template0,0,0,0,0,0
1719475990.915710,4212858,dbt5,0,0,0,0,0
1719476050.922563,5,postgres,0,0,0,0,0
1719476050.922563,4263817,dbt7,0,0,0,0,0
1719476050.922563,1,template1,0,0,0,0,0
1719476050.922563,4,template0,0,0,0,0,0
1719476050.922563,4212858,dbt5,0,0,0,0,0
1719476110.942978,5,postgres,0,0,0,0,0
1719476110.942978,4263817,dbt7,0,0,0,0,0
1719476110.942978,1,template1,0,0,0,0,0
1719476110.942978,4,template0,0,0,0,0,0
1719476110.942978,4212858,dbt5,0,0,0,0,0
1719476170.947085,5,postgres,0,0,0,0,0
1719476170.947085,4263817,dbt7,0,0,0,0,0
1719476170.947085,1,template1,0,0,0,0,0
1719476170.947085,4,template0,0,0,0,0,0
1719476170.947085,4212858,dbt5,0,0,0,0,0
1719476230.960165,5,postgres,0,0,0,0,0
1719476230.960165,4263817,dbt7,0,0,0,0,0
1719476230.960165,1,template1,0,0,0,0,0
1719476230.960165,4,template0,0,0,0,0,0
1719476230.960165,4212858,dbt5,0,0,0,0,0
1719476290.968113,5,postgres,0,0,0,0,0
1719476290.968113,4263817,dbt7,0,0,0,0,0
1719476290.968113,1,template1,0,0,0,0,0
1719476290.968113,4,template0,0,0,0,0,0
1719476290.968113,4212858,dbt5,0,0,0,0,0
1719476350.977877,5,postgres,0,0,0,0,0
1719476350.977877,4263817,dbt7,0,0,0,0,0
1719476350.977877,1,template1,0,0,0,0,0
1719476350.977877,4,template0,0,0,0,0,0
1719476350.977877,4212858,dbt5,0,0,0,0,0
1719476410.994846,5,postgres,0,0,0,0,0
1719476410.994846,4263817,dbt7,0,0,0,0,0
1719476410.994846,1,template1,0,0,0,0,0
1719476410.994846,4,template0,0,0,0,0,0
1719476410.994846,4212858,dbt5,0,0,0,0,0
1719476471.003242,5,postgres,0,0,0,0,0
1719476471.003242,4263817,dbt7,0,0,0,0,0
1719476471.003242,1,template1,0,0,0,0,0
1719476471.003242,4,template0,0,0,0,0,0
1719476471.003242,4212858,dbt5,0,0,0,0,0
1719476531.013160,5,postgres,0,0,0,0,0
1719476531.013160,4263817,dbt7,0,0,0,0,0
1719476531.013160,1,template1,0,0,0,0,0
1719476531.013160,4,template0,0,0,0,0,0
1719476531.013160,4212858,dbt5,0,0,0,0,0
1719476591.030067,5,postgres,0,0,0,0,0
1719476591.030067,4263817,dbt7,0,0,0,0,0
1719476591.030067,1,template1,0,0,0,0,0
1719476591.030067,4,template0,0,0,0,0,0
1719476591.030067,4212858,dbt5,0,0,0,0,0
1719476651.041691,5,postgres,0,0,0,0,0
1719476651.041691,4263817,dbt7,0,0,0,0,0
1719476651.041691,1,template1,0,0,0,0,0
1719476651.041691,4,template0,0,0,0,0,0
1719476651.041691,4212858,dbt5,0,0,0,0,0
1719476711.052484,5,postgres,0,0,0,0,0
1719476711.052484,4263817,dbt7,0,0,0,0,0
1719476711.052484,1,template1,0,0,0,0,0
1719476711.052484,4,template0,0,0,0,0,0
1719476711.052484,4212858,dbt5,0,0,0,0,0
1719476771.058585,5,postgres,0,0,0,0,0
1719476771.058585,4263817,dbt7,0,0,0,0,0
1719476771.058585,1,template1,0,0,0,0,0
1719476771.058585,4,template0,0,0,0,0,0
1719476771.058585,4212858,dbt5,0,0,0,0,0
1719476831.076542,5,postgres,0,0,0,0,0
1719476831.076542,4263817,dbt7,0,0,0,0,0
1719476831.076542,1,template1,0,0,0,0,0
1719476831.076542,4,template0,0,0,0,0,0
1719476831.076542,4212858,dbt5,0,0,0,0,0
1719476891.091257,5,postgres,0,0,0,0,0
1719476891.091257,4263817,dbt7,0,0,0,0,0
1719476891.091257,1,template1,0,0,0,0,0
1719476891.091257,4,template0,0,0,0,0,0
1719476891.091257,4212858,dbt5,0,0,0,0,0
1719476951.106900,5,postgres,0,0,0,0,0
1719476951.106900,4263817,dbt7,0,0,0,0,0
1719476951.106900,1,template1,0,0,0,0,0
1719476951.106900,4,template0,0,0,0,0,0
1719476951.106900,4212858,dbt5,0,0,0,0,0
1719477011.118145,5,postgres,0,0,0,0,0
1719477011.118145,4263817,dbt7,0,0,0,0,0
1719477011.118145,1,template1,0,0,0,0,0
1719477011.118145,4,template0,0,0,0,0,0
1719477011.118145,4212858,dbt5,0,0,0,0,0
1719477071.127524,5,postgres,0,0,0,0,0
1719477071.127524,4263817,dbt7,0,0,0,0,0
1719477071.127524,1,template1,0,0,0,0,0
1719477071.127524,4,template0,0,0,0,0,0
1719477071.127524,4212858,dbt5,0,0,0,0,0
1719477131.137547,5,postgres,0,0,0,0,0
1719477131.137547,4263817,dbt7,0,0,0,0,0
1719477131.137547,1,template1,0,0,0,0,0
1719477131.137547,4,template0,0,0,0,0,0
1719477131.137547,4212858,dbt5,0,0,0,0,0
1719477191.150409,5,postgres,0,0,0,0,0
1719477191.150409,4263817,dbt7,0,0,0,0,0
1719477191.150409,1,template1,0,0,0,0,0
1719477191.150409,4,template0,0,0,0,0,0
1719477191.150409,4212858,dbt5,0,0,0,0,0
1719477251.169973,5,postgres,0,0,0,0,0
1719477251.169973,4263817,dbt7,0,0,0,0,0
1719477251.169973,1,template1,0,0,0,0,0
1719477251.169973,4,template0,0,0,0,0,0
1719477251.169973,4212858,dbt5,0,0,0,0,0
1719477311.182321,5,postgres,0,0,0,0,0
1719477311.182321,4263817,dbt7,0,0,0,0,0
1719477311.182321,1,template1,0,0,0,0,0
1719477311.182321,4,template0,0,0,0,0,0
1719477311.182321,4212858,dbt5,0,0,0,0,0
1719477371.188403,5,postgres,0,0,0,0,0
1719477371.188403,4263817,dbt7,0,0,0,0,0
1719477371.188403,1,template1,0,0,0,0,0
1719477371.188403,4,template0,0,0,0,0,0
1719477371.188403,4212858,dbt5,0,0,0,0,0
1719477431.204842,5,postgres,0,0,0,0,0
1719477431.204842,4263817,dbt7,0,0,0,0,0
1719477431.204842,1,template1,0,0,0,0,0
1719477431.204842,4,template0,0,0,0,0,0
1719477431.204842,4212858,dbt5,0,0,0,0,0
1719477491.217560,5,postgres,0,0,0,0,0
1719477491.217560,4263817,dbt7,0,0,0,0,0
1719477491.217560,1,template1,0,0,0,0,0
1719477491.217560,4,template0,0,0,0,0,0
1719477491.217560,4212858,dbt5,0,0,0,0,0
1719477551.224201,5,postgres,0,0,0,0,0
1719477551.224201,4263817,dbt7,0,0,0,0,0
1719477551.224201,1,template1,0,0,0,0,0
1719477551.224201,4,template0,0,0,0,0,0
1719477551.224201,4212858,dbt5,0,0,0,0,0
1719477611.239006,5,postgres,0,0,0,0,0
1719477611.239006,4263817,dbt7,0,0,0,0,0
1719477611.239006,1,template1,0,0,0,0,0
1719477611.239006,4,template0,0,0,0,0,0
1719477611.239006,4212858,dbt5,0,0,0,0,0
1719477671.249679,5,postgres,0,0,0,0,0
1719477671.249679,4263817,dbt7,0,0,0,0,0
1719477671.249679,1,template1,0,0,0,0,0
1719477671.249679,4,template0,0,0,0,0,0
1719477671.249679,4212858,dbt5,0,0,0,0,0
1719477731.265374,5,postgres,0,0,0,0,0
1719477731.265374,4263817,dbt7,0,0,0,0,0
1719477731.265374,1,template1,0,0,0,0,0
1719477731.265374,4,template0,0,0,0,0,0
1719477731.265374,4212858,dbt5,0,0,0,0,0
1719477791.281705,5,postgres,0,0,0,0,0
1719477791.281705,4263817,dbt7,0,0,0,0,0
1719477791.281705,1,template1,0,0,0,0,0
1719477791.281705,4,template0,0,0,0,0,0
1719477791.281705,4212858,dbt5,0,0,0,0,0
1719477851.293207,5,postgres,0,0,0,0,0
1719477851.293207,4263817,dbt7,0,0,0,0,0
1719477851.293207,1,template1,0,0,0,0,0
1719477851.293207,4,template0,0,0,0,0,0
1719477851.293207,4212858,dbt5,0,0,0,0,0
1719477911.308086,5,postgres,0,0,0,0,0
1719477911.308086,4263817,dbt7,0,0,0,0,0
1719477911.308086,1,template1,0,0,0,0,0
1719477911.308086,4,template0,0,0,0,0,0
1719477911.308086,4212858,dbt5,0,0,0,0,0
1719477971.318937,5,postgres,0,0,0,0,0
1719477971.318937,4263817,dbt7,0,0,0,0,0
1719477971.318937,1,template1,0,0,0,0,0
1719477971.318937,4,template0,0,0,0,0,0
1719477971.318937,4212858,dbt5,0,0,0,0,0
1719478031.332309,5,postgres,0,0,0,0,0
1719478031.332309,4263817,dbt7,0,0,0,0,0
1719478031.332309,1,template1,0,0,0,0,0
1719478031.332309,4,template0,0,0,0,0,0
1719478031.332309,4212858,dbt5,0,0,0,0,0
1719478091.346518,5,postgres,0,0,0,0,0
1719478091.346518,4263817,dbt7,0,0,0,0,0
1719478091.346518,1,template1,0,0,0,0,0
1719478091.346518,4,template0,0,0,0,0,0
1719478091.346518,4212858,dbt5,0,0,0,0,0
1719478151.358089,5,postgres,0,0,0,0,0
1719478151.358089,4263817,dbt7,0,0,0,0,0
1719478151.358089,1,template1,0,0,0,0,0
1719478151.358089,4,template0,0,0,0,0,0
1719478151.358089,4212858,dbt5,0,0,0,0,0
1719478211.366500,5,postgres,0,0,0,0,0
1719478211.366500,4263817,dbt7,0,0,0,0,0
1719478211.366500,1,template1,0,0,0,0,0
1719478211.366500,4,template0,0,0,0,0,0
1719478211.366500,4212858,dbt5,0,0,0,0,0
1719478271.380107,5,postgres,0,0,0,0,0
1719478271.380107,4263817,dbt7,0,0,0,0,0
