ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,query,state,state_change
1650892863.191192,dbt2,916,10,postgres,dbt2-client,10.1.1.11,36752,2022-04-25 13:16:00.335092+00,,2022-04-25 13:21:02.008435+00,COMMIT,idle,2022-04-25 13:21:02.009024+00
1650892863.191192,dbt2,917,10,postgres,dbt2-client,10.1.1.11,36754,2022-04-25 13:16:00.435569+00,,2022-04-25 13:21:02.00059+00,COMMIT,idle,2022-04-25 13:21:02.001254+00
1650892863.191192,dbt2,918,10,postgres,dbt2-client,10.1.1.11,36756,2022-04-25 13:16:00.535848+00,,2022-04-25 13:21:02.0051+00,COMMIT,idle,2022-04-25 13:21:02.005736+00
1650892863.191192,dbt2,919,10,postgres,dbt2-client,10.1.1.11,36758,2022-04-25 13:16:00.636111+00,,2022-04-25 13:21:02.007316+00,COMMIT,idle,2022-04-25 13:21:02.007975+00
1650892863.191192,dbt2,920,10,postgres,dbt2-client,10.1.1.11,36760,2022-04-25 13:16:00.736384+00,,2022-04-25 13:21:02.006196+00,COMMIT,idle,2022-04-25 13:21:02.006845+00
1650892863.191192,dbt2,921,10,postgres,dbt2-client,10.1.1.11,36762,2022-04-25 13:16:00.836923+00,,2022-04-25 13:21:02.001692+00,COMMIT,idle,2022-04-25 13:21:02.002328+00
1650892863.191192,dbt2,922,10,postgres,dbt2-client,10.1.1.11,36764,2022-04-25 13:16:00.93861+00,,2022-04-25 13:21:02.003989+00,COMMIT,idle,2022-04-25 13:21:02.00464+00
1650892863.191192,dbt2,923,10,postgres,dbt2-client,10.1.1.11,36766,2022-04-25 13:16:01.038217+00,,2022-04-25 13:21:02.002705+00,COMMIT,idle,2022-04-25 13:21:02.00366+00
1650892863.191192,dbt2,924,10,postgres,dbt2-client,10.1.1.11,36768,2022-04-25 13:16:01.138839+00,,2022-04-25 13:21:02.000926+00,COMMIT,idle,2022-04-25 13:21:02.001743+00
1650892863.191192,dbt2,1273,10,postgres,psql,,-1,2022-04-25 13:21:03.188939+00,2022-04-25 13:21:03.191192+00,2022-04-25 13:21:03.191192+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-04-25 13:21:03.191193+00
1650892863.191192,dbt2,1275,10,postgres,psql,,-1,2022-04-25 13:21:03.190391+00,2022-04-25 13:21:03.192581+00,2022-04-25 13:21:03.192581+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2022-04-25 13:21:03.192582+00
1650892863.191192,dbt2,1274,10,postgres,psql,,-1,2022-04-25 13:21:03.190424+00,2022-04-25 13:21:03.192631+00,2022-04-25 13:21:03.192631+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2022-04-25 13:21:03.192631+00
1650892863.191192,,857,,,"",,,2022-04-25 13:10:06.460006+00,,,"",,
1650892863.191192,,860,,,"",,,2022-04-25 13:10:06.460423+00,,,"",,
1650892863.191192,,856,,,"",,,2022-04-25 13:10:06.45987+00,,,"",,
1650892863.191192,,858,,,"",,,2022-04-25 13:10:06.460109+00,,,"",,
