ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,query,state,state_change
1653668275.598995,dbt3,15888,10,postgres,psql,,-1,2022-05-27 16:17:26.949579+00,2022-05-27 16:17:26.952173+00,2022-05-27 16:17:26.952173+00,"
CREATE INDEX lineitem_l_shipdate_idx
ON lineitem USING BRIN (l_shipdate);",active,2022-05-27 16:17:26.952174+00
1653668275.598995,dbt3,15884,10,postgres,psql,,-1,2022-05-27 16:17:26.954667+00,2022-05-27 16:17:26.957659+00,2022-05-27 16:17:26.957659+00,"
CREATE INDEX part_p_container_p_brand_p_partkey_idx
ON part(p_container, p_brand, p_partkey)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.95766+00
1653668275.598995,dbt3,15883,10,postgres,psql,,-1,2022-05-27 16:17:26.953081+00,2022-05-27 16:17:26.95768+00,2022-05-27 16:17:26.95768+00,"
CREATE UNIQUE INDEX pk_lineitem
ON lineitem (l_orderkey, l_linenumber)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.957681+00
1653668275.598995,dbt3,15901,10,postgres,psql,,-1,2022-05-27 16:17:26.964457+00,2022-05-27 16:17:26.967709+00,2022-05-27 16:17:26.967709+00,"
CREATE INDEX lineitem_l_orderkey_l_suppkey_l_quantity_idx
ON lineitem (l_orderkey, l_suppkey, l_quantity)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.96771+00
1653668275.598995,dbt3,15894,10,postgres,psql,,-1,2022-05-27 16:17:26.965127+00,2022-05-27 16:17:26.967455+00,2022-05-27 16:17:26.967455+00,"
CREATE INDEX orders_o_orderkey_o_orderdate_idx
ON orders (o_orderkey, o_orderdate)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.967456+00
1653668275.598995,dbt3,15892,10,postgres,psql,,-1,2022-05-27 16:17:26.964579+00,2022-05-27 16:17:26.970471+00,2022-05-27 16:17:26.970471+00,"
CREATE UNIQUE INDEX pk_orders
ON orders (o_orderkey) WITH (fillfactor = 100);",active,2022-05-27 16:17:26.970472+00
1653668275.598995,dbt3,15895,10,postgres,psql,,-1,2022-05-27 16:17:26.96666+00,2022-05-27 16:17:26.97011+00,2022-05-27 16:17:26.97011+00,"
CREATE INDEX lineitem_l_orderkey_l_suppkey_idx
ON lineitem (l_orderkey, l_suppkey)
WITH (fillfactor = 100)
WHERE l_commitdate < l_receiptdate;",active,2022-05-27 16:17:26.970111+00
1653668275.598995,dbt3,15885,10,postgres,psql,,-1,2022-05-27 16:17:26.970546+00,2022-05-27 16:17:26.991257+00,2022-05-27 16:17:26.991257+00,"
CREATE INDEX orders_o_orderdate_idx
ON orders USING BRIN (o_orderdate);",active,2022-05-27 16:17:26.991258+00
1653668275.598995,dbt3,15887,10,postgres,psql,,-1,2022-05-27 16:17:26.97083+00,2022-05-27 16:17:26.978276+00,2022-05-27 16:17:26.978276+00,"
CREATE INDEX lineitem_l_orderkey_idx_l_returnflag
ON lineitem (l_orderkey)
WITH (fillfactor = 100)
WHERE l_returnflag = 'R';",active,2022-05-27 16:17:26.978277+00
1653668275.598995,dbt3,15900,10,postgres,psql,,-1,2022-05-27 16:17:26.985669+00,2022-05-27 16:17:26.998168+00,2022-05-27 16:17:26.998168+00,"
CREATE INDEX lineitem_l_partkey_l_suppkey_l_shipdate_l_quantity_idx
ON lineitem (l_partkey, l_suppkey, l_shipdate, l_quantity)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.998169+00
1653668275.598995,dbt3,15906,10,postgres,psql,,-1,2022-05-27 16:17:26.973404+00,2022-05-27 16:17:26.989304+00,2022-05-27 16:17:26.989304+00,"
CREATE INDEX lineitem_l_receiptdate_idx
ON lineitem USING BRIN (l_receiptdate);",active,2022-05-27 16:17:26.989305+00
1653668275.598995,dbt3,15907,10,postgres,psql,,-1,2022-05-27 16:17:26.980494+00,2022-05-27 16:17:26.984559+00,2022-05-27 16:17:26.984559+00,"
CREATE INDEX customer_c_phone_c_acctbal_c_custkey_idx
ON customer (substring(c_phone from 1 for 2), c_acctbal, c_custkey)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.984559+00
1653668275.598995,dbt3,15910,10,postgres,psql,,-1,2022-05-27 16:17:26.987571+00,2022-05-27 16:17:26.989272+00,2022-05-27 16:17:26.989272+00,"
CREATE INDEX orders_o_custkey_idx
ON orders (o_custkey)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.989273+00
1653668275.598995,dbt3,15902,10,postgres,psql,,-1,2022-05-27 16:17:26.985979+00,2022-05-27 16:17:27.008696+00,2022-05-27 16:17:27.008696+00,"
CREATE INDEX customer_c_mktsegment_c_custkey_idx
ON customer (c_mktsegment, c_custkey)
WITH (fillfactor = 100);",active,2022-05-27 16:17:27.008697+00
1653668275.598995,dbt3,15904,10,postgres,psql,,-1,2022-05-27 16:17:26.986485+00,2022-05-27 16:17:27.008063+00,2022-05-27 16:17:27.008063+00,"
CREATE INDEX lineitem_l_orderkey_idx_part2
ON lineitem (l_orderkey)
WITH (fillfactor = 100)
WHERE l_commitdate < l_receiptdate
  AND l_shipdate < l_commitdate;",active,2022-05-27 16:17:27.008065+00
1653668275.598995,,15572,,,"",,,2022-05-27 16:11:51.816608+00,,,"",,
1653668275.598995,,15571,,,"",,,2022-05-27 16:11:51.816467+00,,,"",,
1653668275.598995,,15573,,,"",,,2022-05-27 16:11:51.816783+00,,,"",,
1653668335.618422,,15574,,,"",,,2022-05-27 16:11:51.81696+00,,,"",,
1653668335.618422,,15576,10,postgres,"",,,2022-05-27 16:11:51.8174+00,,,"",,
1653668335.618422,dbt3,15924,10,postgres,psql,,,2022-05-27 16:17:27.965723+00,2022-05-27 16:17:26.95768+00,2022-05-27 16:17:26.95768+00,"
CREATE UNIQUE INDEX pk_lineitem
ON lineitem (l_orderkey, l_linenumber)
WITH (fillfactor = 100);",active,2022-05-27 16:17:27.981467+00
1653668335.618422,dbt3,15925,10,postgres,psql,,,2022-05-27 16:17:27.97902+00,2022-05-27 16:17:26.951109+00,2022-05-27 16:17:26.951109+00,"
CREATE INDEX lineitem_l_partkey_l_quantity_l_shipmode_idx
ON lineitem (l_partkey, l_quantity, l_shipmode)
WITH (fillfactor = 100);",active,2022-05-27 16:17:27.989385+00
1653668335.618422,dbt3,15969,10,postgres,psql,,-1,2022-05-27 16:18:55.596307+00,,2022-05-27 16:18:55.60857+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",idle,2022-05-27 16:18:55.621446+00
1653668335.618422,dbt3,15971,10,postgres,psql,,-1,2022-05-27 16:18:55.604618+00,2022-05-27 16:18:55.618422+00,2022-05-27 16:18:55.618422+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:18:55.618425+00
1653668335.618422,dbt3,15972,10,postgres,psql,,-1,2022-05-27 16:18:55.606583+00,2022-05-27 16:18:55.609592+00,2022-05-27 16:18:55.609592+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:18:55.609593+00
1653668335.618422,dbt3,15889,10,postgres,psql,,-1,2022-05-27 16:17:26.949656+00,2022-05-27 16:17:26.951109+00,2022-05-27 16:17:26.951109+00,"
CREATE INDEX lineitem_l_partkey_l_quantity_l_shipmode_idx
ON lineitem (l_partkey, l_quantity, l_shipmode)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.95111+00
1653668335.618422,dbt3,15888,10,postgres,psql,,-1,2022-05-27 16:17:26.949579+00,2022-05-27 16:17:26.952173+00,2022-05-27 16:17:26.952173+00,"
CREATE INDEX lineitem_l_shipdate_idx
ON lineitem USING BRIN (l_shipdate);",active,2022-05-27 16:17:26.952174+00
1653668335.618422,dbt3,15883,10,postgres,psql,,-1,2022-05-27 16:17:26.953081+00,2022-05-27 16:17:26.95768+00,2022-05-27 16:17:26.95768+00,"
CREATE UNIQUE INDEX pk_lineitem
ON lineitem (l_orderkey, l_linenumber)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.957681+00
1653668335.618422,dbt3,15901,10,postgres,psql,,-1,2022-05-27 16:17:26.964457+00,2022-05-27 16:17:26.967709+00,2022-05-27 16:17:26.967709+00,"
CREATE INDEX lineitem_l_orderkey_l_suppkey_l_quantity_idx
ON lineitem (l_orderkey, l_suppkey, l_quantity)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.96771+00
1653668335.618422,dbt3,15895,10,postgres,psql,,-1,2022-05-27 16:17:26.96666+00,2022-05-27 16:17:26.97011+00,2022-05-27 16:17:26.97011+00,"
CREATE INDEX lineitem_l_orderkey_l_suppkey_idx
ON lineitem (l_orderkey, l_suppkey)
WITH (fillfactor = 100)
WHERE l_commitdate < l_receiptdate;",active,2022-05-27 16:17:26.970111+00
1653668335.618422,dbt3,15887,10,postgres,psql,,-1,2022-05-27 16:17:26.97083+00,2022-05-27 16:17:26.978276+00,2022-05-27 16:17:26.978276+00,"
CREATE INDEX lineitem_l_orderkey_idx_l_returnflag
ON lineitem (l_orderkey)
WITH (fillfactor = 100)
WHERE l_returnflag = 'R';",active,2022-05-27 16:17:26.978277+00
1653668335.618422,dbt3,15900,10,postgres,psql,,-1,2022-05-27 16:17:26.985669+00,2022-05-27 16:17:26.998168+00,2022-05-27 16:17:26.998168+00,"
CREATE INDEX lineitem_l_partkey_l_suppkey_l_shipdate_l_quantity_idx
ON lineitem (l_partkey, l_suppkey, l_shipdate, l_quantity)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.998169+00
1653668335.618422,dbt3,15906,10,postgres,psql,,-1,2022-05-27 16:17:26.973404+00,2022-05-27 16:17:26.989304+00,2022-05-27 16:17:26.989304+00,"
CREATE INDEX lineitem_l_receiptdate_idx
ON lineitem USING BRIN (l_receiptdate);",active,2022-05-27 16:17:26.989305+00
1653668335.618422,dbt3,15904,10,postgres,psql,,-1,2022-05-27 16:17:26.986485+00,2022-05-27 16:17:27.008063+00,2022-05-27 16:17:27.008063+00,"
CREATE INDEX lineitem_l_orderkey_idx_part2
ON lineitem (l_orderkey)
WITH (fillfactor = 100)
WHERE l_commitdate < l_receiptdate
  AND l_shipdate < l_commitdate;",active,2022-05-27 16:17:27.008065+00
1653668335.618422,,15572,,,"",,,2022-05-27 16:11:51.816608+00,,,"",,
1653668335.618422,,15571,,,"",,,2022-05-27 16:11:51.816467+00,,,"",,
1653668335.618422,,15573,,,"",,,2022-05-27 16:11:51.816783+00,,,"",,
1653668395.616202,,15574,,,"",,,2022-05-27 16:11:51.81696+00,,,"",,
1653668395.616202,,15576,10,postgres,"",,,2022-05-27 16:11:51.8174+00,,,"",,
1653668395.616202,dbt3,15982,10,postgres,psql,,-1,2022-05-27 16:19:55.610865+00,2022-05-27 16:19:55.613887+00,2022-05-27 16:19:55.613887+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:19:55.613888+00
1653668395.616202,dbt3,15983,10,postgres,psql,,-1,2022-05-27 16:19:55.610877+00,2022-05-27 16:19:55.613494+00,2022-05-27 16:19:55.613494+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:19:55.613496+00
1653668395.616202,dbt3,15985,10,postgres,psql,,-1,2022-05-27 16:19:55.613892+00,2022-05-27 16:19:55.616202+00,2022-05-27 16:19:55.616202+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:19:55.616204+00
1653668395.616202,dbt3,15889,10,postgres,psql,,-1,2022-05-27 16:17:26.949656+00,2022-05-27 16:17:26.951109+00,2022-05-27 16:17:26.951109+00,"
CREATE INDEX lineitem_l_partkey_l_quantity_l_shipmode_idx
ON lineitem (l_partkey, l_quantity, l_shipmode)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.95111+00
1653668395.616202,dbt3,15883,10,postgres,psql,,-1,2022-05-27 16:17:26.953081+00,2022-05-27 16:17:26.95768+00,2022-05-27 16:17:26.95768+00,"
CREATE UNIQUE INDEX pk_lineitem
ON lineitem (l_orderkey, l_linenumber)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.957681+00
1653668395.616202,dbt3,15901,10,postgres,psql,,-1,2022-05-27 16:17:26.964457+00,2022-05-27 16:17:26.967709+00,2022-05-27 16:17:26.967709+00,"
CREATE INDEX lineitem_l_orderkey_l_suppkey_l_quantity_idx
ON lineitem (l_orderkey, l_suppkey, l_quantity)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.96771+00
1653668395.616202,dbt3,15895,10,postgres,psql,,-1,2022-05-27 16:17:26.96666+00,2022-05-27 16:17:26.97011+00,2022-05-27 16:17:26.97011+00,"
CREATE INDEX lineitem_l_orderkey_l_suppkey_idx
ON lineitem (l_orderkey, l_suppkey)
WITH (fillfactor = 100)
WHERE l_commitdate < l_receiptdate;",active,2022-05-27 16:17:26.970111+00
1653668395.616202,dbt3,15900,10,postgres,psql,,-1,2022-05-27 16:17:26.985669+00,2022-05-27 16:17:26.998168+00,2022-05-27 16:17:26.998168+00,"
CREATE INDEX lineitem_l_partkey_l_suppkey_l_shipdate_l_quantity_idx
ON lineitem (l_partkey, l_suppkey, l_shipdate, l_quantity)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.998169+00
1653668395.616202,,15572,,,"",,,2022-05-27 16:11:51.816608+00,,,"",,
1653668395.616202,,15571,,,"",,,2022-05-27 16:11:51.816467+00,,,"",,
1653668395.616202,,15573,,,"",,,2022-05-27 16:11:51.816783+00,,,"",,
1653668455.634638,,15574,,,"",,,2022-05-27 16:11:51.81696+00,,,"",,
1653668455.634638,,15576,10,postgres,"",,,2022-05-27 16:11:51.8174+00,,,"",,
1653668455.634638,dbt3,15992,10,postgres,psql,,-1,2022-05-27 16:20:46.216479+00,2022-05-27 16:20:46.218172+00,2022-05-27 16:20:46.218172+00,VACUUM ANALYZE lineitem;,active,2022-05-27 16:20:46.218173+00
1653668455.634638,dbt3,16004,10,postgres,psql,,-1,2022-05-27 16:20:55.624687+00,2022-05-27 16:20:55.634638+00,2022-05-27 16:20:55.634638+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:20:55.63464+00
1653668455.634638,,15572,,,"",,,2022-05-27 16:11:51.816608+00,,,"",,
1653668455.634638,,15571,,,"",,,2022-05-27 16:11:51.816467+00,,,"",,
1653668455.634638,,15573,,,"",,,2022-05-27 16:11:51.816783+00,,,"",,
