ctime,datid,datname,pid,leader_pid,usesysid,usename,application_name,client_addr,client_hostname,client_port,backend_start,xact_start,query_start,state_change,wait_event_type,wait_event,state,backend_xid,backend_xmin,query_id,query,backend_type
1719459703.791393,4263817,dbt7,2854286,,10,markwkm,psql,,,-1,2024-06-27 03:05:43.466495+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139526+00,IO,BufFileRead,active,,4813693,,"with year_total as (
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address customer_email_address
       ,d_year dyear
       ,sum(((ss_ext_list_price-ss_ext_wholesale_cost-ss_ext_discount_amt)+ss_ext_sales_price)/2) year_total
       ,'s' sale_type
 from customer
     ,store_sales
     ,date_dim
 where c_customer_sk = ss_customer_sk
   and ss_sold_date_sk = d_date_sk
 group by c_customer_id
         ,c_first_name
         ,c_last_name
         ,c_preferred_cust_flag
         ,c_birth_country
         ,c_login
         ,c_email_address
         ,d_year
 union all
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_lo",client backend
1719459703.791393,4263817,dbt7,2861616,,10,markwkm,psql,,,-1,2024-06-27 03:41:43.785845+00,2024-06-27 03:41:43.789546+00,2024-06-27 03:41:43.789546+00,2024-06-27 03:41:43.789547+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_statio_all_tables a, pg_stat_all_tables b
WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",client backend
1719459703.791393,4263817,dbt7,2861617,,10,markwkm,psql,,,-1,2024-06-27 03:41:43.787225+00,2024-06-27 03:41:43.791393+00,2024-06-27 03:41:43.791393+00,2024-06-27 03:41:43.791394+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1719459703.791393,4263817,dbt7,2861620,,10,markwkm,psql,,,-1,2024-06-27 03:41:43.788744+00,2024-06-27 03:41:43.792223+00,2024-06-27 03:41:43.792223+00,2024-06-27 03:41:43.792223+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_replication) TO STDOUT (FORMAT CSV);",client backend
1719459703.791393,4263817,dbt7,2861621,,10,markwkm,psql,,,-1,2024-06-27 03:41:43.789502+00,2024-06-27 03:41:43.793206+00,2024-06-27 03:41:43.793206+00,2024-06-27 03:41:43.793207+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_database_conflicts) TO STDOUT (FORMAT CSV);",client backend
1719459703.791393,4263817,dbt7,2861622,,10,markwkm,psql,,,-1,2024-06-27 03:41:43.790513+00,2024-06-27 03:41:43.793503+00,2024-06-27 03:41:43.793503+00,2024-06-27 03:41:43.793503+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_progress_cluster) TO STDOUT (FORMAT CSV);",client backend
1719459703.791393,,,2559528,,,,"",,,,2024-06-26 00:36:03.450386+00,,,,Activity,BgWriterHibernate,,,,,"",background writer
1719459703.791393,,,2559527,,,,"",,,,2024-06-26 00:36:03.449941+00,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1719459703.791393,,,2559530,,,,"",,,,2024-06-26 00:36:03.456156+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1719459763.801556,,,2559531,,,,"",,,,2024-06-26 00:36:03.456573+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1719459763.801556,,,2559532,,10,markwkm,"",,,,2024-06-26 00:36:03.457075+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1719459763.801556,4263817,dbt7,2854286,,10,markwkm,psql,,,-1,2024-06-27 03:05:43.466495+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139526+00,IO,BufFileRead,active,,4813693,,"with year_total as (
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address customer_email_address
       ,d_year dyear
       ,sum(((ss_ext_list_price-ss_ext_wholesale_cost-ss_ext_discount_amt)+ss_ext_sales_price)/2) year_total
       ,'s' sale_type
 from customer
     ,store_sales
     ,date_dim
 where c_customer_sk = ss_customer_sk
   and ss_sold_date_sk = d_date_sk
 group by c_customer_id
         ,c_first_name
         ,c_last_name
         ,c_preferred_cust_flag
         ,c_birth_country
         ,c_login
         ,c_email_address
         ,d_year
 union all
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_lo",client backend
1719459763.801556,4263817,dbt7,2861821,,10,markwkm,psql,,,-1,2024-06-27 03:42:43.797663+00,2024-06-27 03:42:43.801556+00,2024-06-27 03:42:43.801556+00,2024-06-27 03:42:43.801556+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1719459763.801556,4263817,dbt7,2861822,,10,markwkm,psql,,,-1,2024-06-27 03:42:43.798116+00,2024-06-27 03:42:43.801663+00,2024-06-27 03:42:43.801663+00,2024-06-27 03:42:43.801664+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_all_indexes a, pg_statio_all_indexes b
WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",client backend
1719459763.801556,4263817,dbt7,2861824,,10,markwkm,psql,,,-1,2024-06-27 03:42:43.800037+00,2024-06-27 03:42:43.80347+00,2024-06-27 03:42:43.80347+00,2024-06-27 03:42:43.80347+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_subscription, pg_stat_subscription_stats
WHERE pg_stat_subscription.subid = pg_stat_subscription_stats.subid) TO STDOUT (FORMAT CSV);",client backend
1719459763.801556,4263817,dbt7,2861825,,10,markwkm,psql,,,-1,2024-06-27 03:42:43.800651+00,2024-06-27 03:42:43.804088+00,2024-06-27 03:42:43.804088+00,2024-06-27 03:42:43.804089+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_wal_receiver) TO STDOUT (FORMAT CSV);",client backend
1719459763.801556,,,2559528,,,,"",,,,2024-06-26 00:36:03.450386+00,,,,Activity,BgWriterHibernate,,,,,"",background writer
1719459763.801556,,,2559527,,,,"",,,,2024-06-26 00:36:03.449941+00,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1719459763.801556,,,2559530,,,,"",,,,2024-06-26 00:36:03.456156+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1719459823.816488,,,2559531,,,,"",,,,2024-06-26 00:36:03.456573+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1719459823.816488,,,2559532,,10,markwkm,"",,,,2024-06-26 00:36:03.457075+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1719459823.816488,4263817,dbt7,2854286,,10,markwkm,psql,,,-1,2024-06-27 03:05:43.466495+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139526+00,,,active,,4813693,,"with year_total as (
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address customer_email_address
       ,d_year dyear
       ,sum(((ss_ext_list_price-ss_ext_wholesale_cost-ss_ext_discount_amt)+ss_ext_sales_price)/2) year_total
       ,'s' sale_type
 from customer
     ,store_sales
     ,date_dim
 where c_customer_sk = ss_customer_sk
   and ss_sold_date_sk = d_date_sk
 group by c_customer_id
         ,c_first_name
         ,c_last_name
         ,c_preferred_cust_flag
         ,c_birth_country
         ,c_login
         ,c_email_address
         ,d_year
 union all
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_lo",client backend
1719459823.816488,4263817,dbt7,2862034,,10,markwkm,psql,,,-1,2024-06-27 03:43:43.815736+00,,,,Client,ClientRead,,,4813693,,"",client backend
1719459823.816488,4263817,dbt7,2862033,,10,markwkm,psql,,,-1,2024-06-27 03:43:43.815192+00,2024-06-27 03:43:43.818696+00,2024-06-27 03:43:43.818696+00,2024-06-27 03:43:43.818697+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_statio_all_sequences) TO STDOUT (FORMAT CSV);",client backend
1719459823.816488,4263817,dbt7,2862027,,10,markwkm,psql,,,-1,2024-06-27 03:43:43.812101+00,2024-06-27 03:43:43.815805+00,2024-06-27 03:43:43.815805+00,2024-06-27 03:43:43.815806+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_all_indexes a, pg_statio_all_indexes b
WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",client backend
1719459823.816488,4263817,dbt7,2862028,,10,markwkm,psql,,,-1,2024-06-27 03:43:43.812563+00,2024-06-27 03:43:43.815918+00,2024-06-27 03:43:43.815918+00,2024-06-27 03:43:43.815919+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_statio_all_tables a, pg_stat_all_tables b
WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",client backend
1719459823.816488,4263817,dbt7,2862029,,10,markwkm,psql,,,-1,2024-06-27 03:43:43.813081+00,2024-06-27 03:43:43.816488+00,2024-06-27 03:43:43.816488+00,2024-06-27 03:43:43.816489+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1719459823.816488,4263817,dbt7,2862030,,10,markwkm,psql,,,-1,2024-06-27 03:43:43.813607+00,2024-06-27 03:43:43.817237+00,2024-06-27 03:43:43.817237+00,2024-06-27 03:43:43.817238+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_progress_vacuum) TO STDOUT (FORMAT CSV);",client backend
1719459823.816488,4263817,dbt7,2862031,,10,markwkm,psql,,,-1,2024-06-27 03:43:43.814156+00,2024-06-27 03:43:43.817856+00,2024-06-27 03:43:43.817856+00,2024-06-27 03:43:43.817857+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_progress_cluster) TO STDOUT (FORMAT CSV);",client backend
1719459823.816488,,,2559528,,,,"",,,,2024-06-26 00:36:03.450386+00,,,,Activity,BgWriterHibernate,,,,,"",background writer
1719459823.816488,,,2559527,,,,"",,,,2024-06-26 00:36:03.449941+00,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1719459823.816488,,,2559530,,,,"",,,,2024-06-26 00:36:03.456156+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1719459883.823467,,,2559531,,,,"",,,,2024-06-26 00:36:03.456573+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1719459883.823467,,,2559532,,10,markwkm,"",,,,2024-06-26 00:36:03.457075+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1719459883.823467,4263817,dbt7,2854286,,10,markwkm,psql,,,-1,2024-06-27 03:05:43.466495+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139526+00,IO,BufFileRead,active,,4813693,,"with year_total as (
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address customer_email_address
       ,d_year dyear
       ,sum(((ss_ext_list_price-ss_ext_wholesale_cost-ss_ext_discount_amt)+ss_ext_sales_price)/2) year_total
       ,'s' sale_type
 from customer
     ,store_sales
     ,date_dim
 where c_customer_sk = ss_customer_sk
   and ss_sold_date_sk = d_date_sk
 group by c_customer_id
         ,c_first_name
         ,c_last_name
         ,c_preferred_cust_flag
         ,c_birth_country
         ,c_login
         ,c_email_address
         ,d_year
 union all
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_lo",client backend
1719459883.823467,4263817,dbt7,2862235,,10,markwkm,psql,,,-1,2024-06-27 03:44:43.819218+00,2024-06-27 03:44:43.822368+00,2024-06-27 03:44:43.822368+00,2024-06-27 03:44:43.822369+00,Client,ClientRead,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime,
datname, nspname, relname, pg_locks.*
FROM pg_locks, pg_class, pg_namespace, pg_database
WHERE relfilenode = relation
  AND relnamespace = pg_namespace.oid
  AND database = pg_database.oid
  AND current_database() = datname
ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1719459883.823467,4263817,dbt7,2862236,,10,markwkm,psql,,,-1,2024-06-27 03:44:43.819848+00,2024-06-27 03:44:43.823467+00,2024-06-27 03:44:43.823467+00,2024-06-27 03:44:43.823468+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1719459883.823467,4263817,dbt7,2862238,,10,markwkm,psql,,,-1,2024-06-27 03:44:43.820867+00,2024-06-27 03:44:43.824397+00,2024-06-27 03:44:43.824397+00,2024-06-27 03:44:43.824397+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_statio_all_tables a, pg_stat_all_tables b
WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",client backend
1719459883.823467,,,2559528,,,,"",,,,2024-06-26 00:36:03.450386+00,,,,Activity,BgWriterHibernate,,,,,"",background writer
1719459883.823467,,,2559527,,,,"",,,,2024-06-26 00:36:03.449941+00,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1719459883.823467,,,2559530,,,,"",,,,2024-06-26 00:36:03.456156+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1719459943.833549,,,2559531,,,,"",,,,2024-06-26 00:36:03.456573+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1719459943.833549,,,2559532,,10,markwkm,"",,,,2024-06-26 00:36:03.457075+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1719459943.833549,4263817,dbt7,2854286,,10,markwkm,psql,,,-1,2024-06-27 03:05:43.466495+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139526+00,IO,BufFileRead,active,,4813693,,"with year_total as (
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address customer_email_address
       ,d_year dyear
       ,sum(((ss_ext_list_price-ss_ext_wholesale_cost-ss_ext_discount_amt)+ss_ext_sales_price)/2) year_total
       ,'s' sale_type
 from customer
     ,store_sales
     ,date_dim
 where c_customer_sk = ss_customer_sk
   and ss_sold_date_sk = d_date_sk
 group by c_customer_id
         ,c_first_name
         ,c_last_name
         ,c_preferred_cust_flag
         ,c_birth_country
         ,c_login
         ,c_email_address
         ,d_year
 union all
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_lo",client backend
1719459943.833549,4263817,dbt7,2862441,,10,markwkm,psql,,,-1,2024-06-27 03:45:43.82898+00,2024-06-27 03:45:43.83216+00,2024-06-27 03:45:43.83216+00,2024-06-27 03:45:43.832161+00,Client,ClientRead,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime,
datname, nspname, relname, pg_locks.*
FROM pg_locks, pg_class, pg_namespace, pg_database
WHERE relfilenode = relation
  AND relnamespace = pg_namespace.oid
  AND database = pg_database.oid
  AND current_database() = datname
ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1719459943.833549,4263817,dbt7,2862443,,10,markwkm,psql,,,-1,2024-06-27 03:45:43.830053+00,2024-06-27 03:45:43.833549+00,2024-06-27 03:45:43.833549+00,2024-06-27 03:45:43.83355+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1719459943.833549,4263817,dbt7,2862444,,10,markwkm,psql,,,-1,2024-06-27 03:45:43.83124+00,2024-06-27 03:45:43.834582+00,2024-06-27 03:45:43.834582+00,2024-06-27 03:45:43.834583+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_statio_all_tables a, pg_stat_all_tables b
WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",client backend
1719459943.833549,,,2559528,,,,"",,,,2024-06-26 00:36:03.450386+00,,,,Activity,BgWriterHibernate,,,,,"",background writer
1719459943.833549,,,2559527,,,,"",,,,2024-06-26 00:36:03.449941+00,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1719459943.833549,,,2559530,,,,"",,,,2024-06-26 00:36:03.456156+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1719460003.841832,,,2559531,,,,"",,,,2024-06-26 00:36:03.456573+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1719460003.841832,,,2559532,,10,markwkm,"",,,,2024-06-26 00:36:03.457075+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1719460003.841832,4263817,dbt7,2854286,,10,markwkm,psql,,,-1,2024-06-27 03:05:43.466495+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139526+00,,,active,,4813693,,"with year_total as (
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address customer_email_address
       ,d_year dyear
       ,sum(((ss_ext_list_price-ss_ext_wholesale_cost-ss_ext_discount_amt)+ss_ext_sales_price)/2) year_total
       ,'s' sale_type
 from customer
     ,store_sales
     ,date_dim
 where c_customer_sk = ss_customer_sk
   and ss_sold_date_sk = d_date_sk
 group by c_customer_id
         ,c_first_name
         ,c_last_name
         ,c_preferred_cust_flag
         ,c_birth_country
         ,c_login
         ,c_email_address
         ,d_year
 union all
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_lo",client backend
1719460003.841832,4263817,dbt7,2862644,,10,markwkm,psql,,,-1,2024-06-27 03:46:43.838317+00,2024-06-27 03:46:43.841832+00,2024-06-27 03:46:43.841832+00,2024-06-27 03:46:43.841832+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1719460003.841832,4263817,dbt7,2862645,,10,markwkm,psql,,,-1,2024-06-27 03:46:43.839582+00,2024-06-27 03:46:43.842891+00,2024-06-27 03:46:43.842891+00,2024-06-27 03:46:43.842892+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_database) TO STDOUT (FORMAT CSV);",client backend
1719460003.841832,4263817,dbt7,2862646,,10,markwkm,psql,,,-1,2024-06-27 03:46:43.840144+00,2024-06-27 03:46:43.844236+00,2024-06-27 03:46:43.844236+00,2024-06-27 03:46:43.844237+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime,
datname, nspname, relname, pg_locks.*
FROM pg_locks, pg_class, pg_namespace, pg_database
WHERE relfilenode = relation
  AND relnamespace = pg_namespace.oid
  AND database = pg_database.oid
  AND current_database() = datname
ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1719460003.841832,4263817,dbt7,2862647,,10,markwkm,psql,,,-1,2024-06-27 03:46:43.840637+00,2024-06-27 03:46:43.843946+00,2024-06-27 03:46:43.843946+00,2024-06-27 03:46:43.843946+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_statio_all_tables a, pg_stat_all_tables b
WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",client backend
1719460003.841832,4263817,dbt7,2862648,,10,markwkm,psql,,,-1,2024-06-27 03:46:43.841199+00,,,,Client,ClientRead,,,,,"",client backend
1719460003.841832,,,2559528,,,,"",,,,2024-06-26 00:36:03.450386+00,,,,Activity,BgWriterHibernate,,,,,"",background writer
1719460003.841832,,,2559527,,,,"",,,,2024-06-26 00:36:03.449941+00,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1719460003.841832,,,2559530,,,,"",,,,2024-06-26 00:36:03.456156+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1719460063.852441,,,2559531,,,,"",,,,2024-06-26 00:36:03.456573+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1719460063.852441,,,2559532,,10,markwkm,"",,,,2024-06-26 00:36:03.457075+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1719460063.852441,4263817,dbt7,2854286,,10,markwkm,psql,,,-1,2024-06-27 03:05:43.466495+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139526+00,,,active,,4813693,,"with year_total as (
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address customer_email_address
       ,d_year dyear
       ,sum(((ss_ext_list_price-ss_ext_wholesale_cost-ss_ext_discount_amt)+ss_ext_sales_price)/2) year_total
       ,'s' sale_type
 from customer
     ,store_sales
     ,date_dim
 where c_customer_sk = ss_customer_sk
   and ss_sold_date_sk = d_date_sk
 group by c_customer_id
         ,c_first_name
         ,c_last_name
         ,c_preferred_cust_flag
         ,c_birth_country
         ,c_login
         ,c_email_address
         ,d_year
 union all
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_lo",client backend
1719460063.852441,4263817,dbt7,2862844,,10,markwkm,psql,,,-1,2024-06-27 03:47:43.848192+00,2024-06-27 03:47:43.851763+00,2024-06-27 03:47:43.851763+00,2024-06-27 03:47:43.851763+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime,
datname, nspname, relname, pg_locks.*
FROM pg_locks, pg_class, pg_namespace, pg_database
WHERE relfilenode = relation
  AND relnamespace = pg_namespace.oid
  AND database = pg_database.oid
  AND current_database() = datname
ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1719460063.852441,4263817,dbt7,2862845,,10,markwkm,psql,,,-1,2024-06-27 03:47:43.84879+00,2024-06-27 03:47:43.852441+00,2024-06-27 03:47:43.852441+00,2024-06-27 03:47:43.852441+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1719460063.852441,4263817,dbt7,2862846,,10,markwkm,psql,,,-1,2024-06-27 03:47:43.850234+00,2024-06-27 03:47:43.853741+00,2024-06-27 03:47:43.853741+00,2024-06-27 03:47:43.853742+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_progress_create_index) TO STDOUT (FORMAT CSV);",client backend
1719460063.852441,4263817,dbt7,2862847,,10,markwkm,psql,,,-1,2024-06-27 03:47:43.851606+00,2024-06-27 03:47:43.855175+00,2024-06-27 03:47:43.855175+00,2024-06-27 03:47:43.855175+00,,,active,,,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_all_indexes a, pg_statio_all_indexes b
WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",client backend
1719460063.852441,,,2559528,,,,"",,,,2024-06-26 00:36:03.450386+00,,,,Activity,BgWriterHibernate,,,,,"",background writer
1719460063.852441,,,2559527,,,,"",,,,2024-06-26 00:36:03.449941+00,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1719460063.852441,,,2559530,,,,"",,,,2024-06-26 00:36:03.456156+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1719460123.860124,,,2559531,,,,"",,,,2024-06-26 00:36:03.456573+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1719460123.860124,,,2559532,,10,markwkm,"",,,,2024-06-26 00:36:03.457075+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1719460123.860124,4263817,dbt7,2854286,,10,markwkm,psql,,,-1,2024-06-27 03:05:43.466495+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139526+00,,,active,,4813693,,"with year_total as (
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address customer_email_address
       ,d_year dyear
       ,sum(((ss_ext_list_price-ss_ext_wholesale_cost-ss_ext_discount_amt)+ss_ext_sales_price)/2) year_total
       ,'s' sale_type
 from customer
     ,store_sales
     ,date_dim
 where c_customer_sk = ss_customer_sk
   and ss_sold_date_sk = d_date_sk
 group by c_customer_id
         ,c_first_name
         ,c_last_name
         ,c_preferred_cust_flag
         ,c_birth_country
         ,c_login
         ,c_email_address
         ,d_year
 union all
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_lo",client backend
1719460123.860124,4263817,dbt7,2863046,,10,markwkm,psql,,,-1,2024-06-27 03:48:43.856226+00,2024-06-27 03:48:43.859969+00,2024-06-27 03:48:43.859969+00,2024-06-27 03:48:43.85997+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime,
datname, nspname, relname, pg_locks.*
FROM pg_locks, pg_class, pg_namespace, pg_database
WHERE relfilenode = relation
  AND relnamespace = pg_namespace.oid
  AND database = pg_database.oid
  AND current_database() = datname
ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1719460123.860124,4263817,dbt7,2863047,,10,markwkm,psql,,,-1,2024-06-27 03:48:43.856732+00,2024-06-27 03:48:43.860124+00,2024-06-27 03:48:43.860124+00,2024-06-27 03:48:43.860125+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
