ctime,datid,datname,pid,leader_pid,usesysid,usename,application_name,client_addr,client_hostname,client_port,backend_start,xact_start,query_start,state_change,wait_event_type,wait_event,state,backend_xid,backend_xmin,query_id,query,backend_type
1654125571.101308,16384,dbt3,7893,,10,postgres,psql,,,-1,2022-06-01 23:19:28.80521+00,2022-06-01 23:19:28.822578+00,2022-06-01 23:19:28.822578+00,2022-06-01 23:19:28.822579+00,LWLock,BufferMapping,active,3682,3661,,"
CREATE INDEX customer_c_nationkey_c_custkey_idx
ON customer (c_nationkey, c_custkey)
WITH (fillfactor = 100);",client backend
1654125571.101308,16384,dbt3,7887,,10,postgres,psql,,,-1,2022-06-01 23:19:28.809657+00,2022-06-01 23:19:28.815475+00,2022-06-01 23:19:28.815475+00,2022-06-01 23:19:28.815476+00,LWLock,BufferMapping,active,3675,3661,,"
CREATE INDEX lineitem_l_orderkey_l_suppkey_idx
ON lineitem (l_orderkey, l_suppkey)
WITH (fillfactor = 100)
WHERE l_commitdate < l_receiptdate;",client backend
1654125571.101308,16384,dbt3,7890,,10,postgres,psql,,,-1,2022-06-01 23:19:28.808166+00,2022-06-01 23:19:28.812844+00,2022-06-01 23:19:28.812844+00,2022-06-01 23:19:28.812845+00,,,active,3672,3661,,"
CREATE INDEX lineitem_l_partkey_l_suppkey_l_shipdate_l_quantity_idx
ON lineitem (l_partkey, l_suppkey, l_shipdate, l_quantity)
WITH (fillfactor = 100);",client backend
1654125571.101308,16384,dbt3,7881,,10,postgres,psql,,,-1,2022-06-01 23:19:28.812541+00,2022-06-01 23:19:28.816592+00,2022-06-01 23:19:28.816592+00,2022-06-01 23:19:28.816593+00,,,active,3676,3661,,"
CREATE INDEX lineitem_l_orderkey_idx_part2
ON lineitem (l_orderkey)
WITH (fillfactor = 100)
WHERE l_commitdate < l_receiptdate
  AND l_shipdate < l_commitdate;",client backend
1654125571.101308,16384,dbt3,7892,,10,postgres,psql,,,-1,2022-06-01 23:19:28.813458+00,2022-06-01 23:19:28.819218+00,2022-06-01 23:19:28.819218+00,2022-06-01 23:19:28.819219+00,,,active,3681,3661,,"
CREATE UNIQUE INDEX pk_customer
ON customer (c_custkey)
WITH (fillfactor = 100);",client backend
1654125571.101308,16384,dbt3,7888,,10,postgres,psql,,,-1,2022-06-01 23:19:28.807948+00,2022-06-01 23:19:28.823046+00,2022-06-01 23:19:28.823046+00,2022-06-01 23:19:28.823047+00,,,active,3687,3661,,"
CREATE INDEX orders_o_orderkey_o_orderdate_idx
ON orders (o_orderkey, o_orderdate)
WITH (fillfactor = 100);",client backend
1654125571.101308,16384,dbt3,7895,,10,postgres,psql,,,-1,2022-06-01 23:19:28.814074+00,2022-06-01 23:19:28.827141+00,2022-06-01 23:19:28.827141+00,2022-06-01 23:19:28.827142+00,,,active,3680,3661,,"
CREATE INDEX lineitem_l_orderkey_l_suppkey_l_quantity_idx
ON lineitem (l_orderkey, l_suppkey, l_quantity)
WITH (fillfactor = 100);",client backend
1654125571.101308,16384,dbt3,7933,,10,postgres,psql,,,-1,2022-06-01 23:19:31.080556+00,2022-06-01 23:19:31.101308+00,2022-06-01 23:19:31.101308+00,2022-06-01 23:19:31.101311+00,,,active,,3661,,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, * FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1654125571.101308,16384,dbt3,7894,,10,postgres,psql,,,-1,2022-06-01 23:19:28.813866+00,2022-06-01 23:19:28.817555+00,2022-06-01 23:19:28.817555+00,2022-06-01 23:19:28.817556+00,,,active,3684,3661,,"
CREATE INDEX part_p_size_idx
ON part USING BRIN (p_size);",client backend
1654125571.101308,16384,dbt3,7901,7874,10,postgres,psql,,,,2022-06-01 23:19:28.815846+00,2022-06-01 23:19:28.804212+00,2022-06-01 23:19:28.804212+00,2022-06-01 23:19:28.81724+00,,,active,,3661,,"
CREATE INDEX part_p_container_p_brand_p_partkey_idx
ON part(p_container, p_brand, p_partkey)
WITH (fillfactor = 100);",parallel worker
1654125571.101308,16384,dbt3,7896,7878,10,postgres,psql,,,,2022-06-01 23:19:28.816073+00,2022-06-01 23:19:28.801382+00,2022-06-01 23:19:28.801382+00,2022-06-01 23:19:28.819626+00,IO,BufFileWrite,active,,3661,,"
CREATE UNIQUE INDEX pk_part
ON part (p_partkey)
WITH (fillfactor = 100);",parallel worker
1654125571.101308,16384,dbt3,7907,,10,postgres,psql,,,-1,2022-06-01 23:19:28.817172+00,2022-06-01 23:19:28.821175+00,2022-06-01 23:19:28.821175+00,2022-06-01 23:19:28.821176+00,,,active,3686,3661,,"
CREATE INDEX part_ios_test1
ON part USING btree (p_size, p_partkey, p_brand, p_type)
WITH (fillfactor = 100);",client backend
1654125571.101308,16384,dbt3,7905,,10,postgres,psql,,,-1,2022-06-01 23:19:28.815251+00,2022-06-01 23:19:28.825001+00,2022-06-01 23:19:28.825001+00,2022-06-01 23:19:28.825002+00,,,active,3688,3661,,"
CREATE INDEX lineitem_l_partkey_l_quantity_l_shipmode_idx
ON lineitem (l_partkey, l_quantity, l_shipmode)
WITH (fillfactor = 100);",client backend
1654125571.101308,16384,dbt3,7903,7875,10,postgres,psql,,,,2022-06-01 23:19:28.814936+00,2022-06-01 23:19:28.804611+00,2022-06-01 23:19:28.804611+00,2022-06-01 23:19:28.825793+00,,,active,,3661,,"
CREATE INDEX part_p_type_p_partkey_idx
ON part(p_type, p_partkey)
WITH (fillfactor = 100);",parallel worker
1654125571.101308,16384,dbt3,7902,,10,postgres,psql,,,-1,2022-06-01 23:19:28.816041+00,2022-06-01 23:19:28.824746+00,2022-06-01 23:19:28.824746+00,2022-06-01 23:19:28.824747+00,,,active,3683,3661,,"
CREATE INDEX lineitem_l_receiptdate_idx
ON lineitem USING BRIN (l_receiptdate);",client backend
1654125571.101308,16384,dbt3,7898,,10,postgres,psql,,,-1,2022-06-01 23:19:28.821305+00,2022-06-01 23:19:28.825765+00,2022-06-01 23:19:28.825765+00,2022-06-01 23:19:28.825766+00,LWLock,BufferMapping,active,3679,3661,,"
CREATE INDEX customer_c_phone_c_acctbal_c_custkey_idx
ON customer (substring(c_phone from 1 for 2), c_acctbal, c_custkey)
WITH (fillfactor = 100);",client backend
1654125571.101308,16384,dbt3,7909,,10,postgres,psql,,,-1,2022-06-01 23:19:28.821972+00,2022-06-01 23:19:28.823391+00,2022-06-01 23:19:28.823391+00,2022-06-01 23:19:28.823391+00,LWLock,BufferMapping,active,3678,3661,,"
CREATE INDEX customer_c_mktsegment_c_custkey_idx
ON customer (c_mktsegment, c_custkey)
WITH (fillfactor = 100);",client backend
1654125571.101308,16384,dbt3,7906,7877,10,postgres,psql,,,,2022-06-01 23:19:28.822934+00,2022-06-01 23:19:28.806558+00,2022-06-01 23:19:28.806558+00,2022-06-01 23:19:28.825834+00,,,active,,3661,,"
CREATE UNIQUE INDEX pk_lineitem
ON lineitem (l_orderkey, l_linenumber)
WITH (fillfactor = 100);",parallel worker
1654125571.101308,16384,dbt3,7900,,10,postgres,psql,,,-1,2022-06-01 23:19:28.8156+00,2022-06-01 23:19:28.825663+00,2022-06-01 23:19:28.825663+00,2022-06-01 23:19:28.825663+00,,,active,3689,3661,,"
CREATE INDEX customer_c_phone_idx_c_acctbal
ON customer (substr(c_phone::text, 1, 2))
WHERE c_acctbal > 0.00;",client backend
1654125571.101308,,,7586,,,,"",,,,2022-06-01 23:14:29.766405+00,,,,Activity,BgWriterMain,,,,,"",background writer
1654125571.101308,,,7585,,,,"",,,,2022-06-01 23:14:29.76628+00,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1654125571.101308,,,7587,,,,"",,,,2022-06-01 23:14:29.766619+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1654125631.203452,,,7588,,,,"",,,,2022-06-01 23:14:29.766816+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1654125631.203452,,,7590,,10,postgres,"",,,,2022-06-01 23:14:29.767204+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1654125631.203452,16384,dbt3,7964,,10,postgres,psql,,,-1,2022-06-01 23:20:31.134348+00,2022-06-01 23:20:31.203452+00,2022-06-01 23:20:31.203452+00,2022-06-01 23:20:31.203454+00,,,active,,3666,,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, * FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1654125631.203452,16384,dbt3,7877,,10,postgres,psql,,,-1,2022-06-01 23:19:28.797145+00,2022-06-01 23:19:28.806558+00,2022-06-01 23:19:28.806558+00,2022-06-01 23:19:28.806559+00,,,active,3668,3661,,"
CREATE UNIQUE INDEX pk_lineitem
ON lineitem (l_orderkey, l_linenumber)
WITH (fillfactor = 100);",client backend
1654125631.203452,16384,dbt3,7885,,10,postgres,psql,,,-1,2022-06-01 23:19:28.801098+00,2022-06-01 23:19:28.805393+00,2022-06-01 23:19:28.805393+00,2022-06-01 23:19:28.805394+00,,,active,3666,3661,,"
CREATE INDEX lineitem_l_orderkey_idx_l_returnflag
ON lineitem (l_orderkey)
WITH (fillfactor = 100)
WHERE l_returnflag = 'R';",client backend
1654125631.203452,16384,dbt3,7889,,10,postgres,psql,,,-1,2022-06-01 23:19:28.802775+00,2022-06-01 23:19:28.814458+00,2022-06-01 23:19:28.814458+00,2022-06-01 23:19:28.814459+00,IO,DataFileExtend,active,3674,3661,,"
CREATE INDEX orders_o_custkey_idx
ON orders (o_custkey)
WITH (fillfactor = 100);",client backend
1654125631.203452,16384,dbt3,7891,,10,postgres,psql,,,-1,2022-06-01 23:19:28.806379+00,2022-06-01 23:19:28.813291+00,2022-06-01 23:19:28.813291+00,2022-06-01 23:19:28.813292+00,,,active,3673,3661,,"
CREATE INDEX lineitem_l_shipdate_idx
ON lineitem USING BRIN (l_shipdate);",client backend
1654125631.203452,16384,dbt3,7904,7885,10,postgres,psql,,,,2022-06-01 23:19:28.80856+00,2022-06-01 23:19:28.805393+00,2022-06-01 23:19:28.805393+00,2022-06-01 23:19:28.815043+00,,,active,,3661,,"
CREATE INDEX lineitem_l_orderkey_idx_l_returnflag
ON lineitem (l_orderkey)
WITH (fillfactor = 100)
WHERE l_returnflag = 'R';",parallel worker
1654125631.203452,16384,dbt3,7887,,10,postgres,psql,,,-1,2022-06-01 23:19:28.809657+00,2022-06-01 23:19:28.815475+00,2022-06-01 23:19:28.815475+00,2022-06-01 23:19:28.815476+00,,,active,3675,3661,,"
CREATE INDEX lineitem_l_orderkey_l_suppkey_idx
ON lineitem (l_orderkey, l_suppkey)
WITH (fillfactor = 100)
WHERE l_commitdate < l_receiptdate;",client backend
1654125631.203452,16384,dbt3,7890,,10,postgres,psql,,,-1,2022-06-01 23:19:28.808166+00,2022-06-01 23:19:28.812844+00,2022-06-01 23:19:28.812844+00,2022-06-01 23:19:28.812845+00,IO,BufFileWrite,active,3672,3661,,"
CREATE INDEX lineitem_l_partkey_l_suppkey_l_shipdate_l_quantity_idx
ON lineitem (l_partkey, l_suppkey, l_shipdate, l_quantity)
WITH (fillfactor = 100);",client backend
1654125631.203452,16384,dbt3,7881,,10,postgres,psql,,,-1,2022-06-01 23:19:28.812541+00,2022-06-01 23:19:28.816592+00,2022-06-01 23:19:28.816592+00,2022-06-01 23:19:28.816593+00,LWLock,BufferMapping,active,3676,3661,,"
CREATE INDEX lineitem_l_orderkey_idx_part2
ON lineitem (l_orderkey)
WITH (fillfactor = 100)
WHERE l_commitdate < l_receiptdate
  AND l_shipdate < l_commitdate;",client backend
1654125631.203452,16384,dbt3,7888,,10,postgres,psql,,,-1,2022-06-01 23:19:28.807948+00,2022-06-01 23:19:28.823046+00,2022-06-01 23:19:28.823046+00,2022-06-01 23:19:28.823047+00,,,active,3687,3661,,"
CREATE INDEX orders_o_orderkey_o_orderdate_idx
ON orders (o_orderkey, o_orderdate)
WITH (fillfactor = 100);",client backend
1654125631.203452,16384,dbt3,7895,,10,postgres,psql,,,-1,2022-06-01 23:19:28.814074+00,2022-06-01 23:19:28.827141+00,2022-06-01 23:19:28.827141+00,2022-06-01 23:19:28.827142+00,,,active,3680,3661,,"
CREATE INDEX lineitem_l_orderkey_l_suppkey_l_quantity_idx
ON lineitem (l_orderkey, l_suppkey, l_quantity)
WITH (fillfactor = 100);",client backend
1654125631.203452,16384,dbt3,7905,,10,postgres,psql,,,-1,2022-06-01 23:19:28.815251+00,2022-06-01 23:19:28.825001+00,2022-06-01 23:19:28.825001+00,2022-06-01 23:19:28.825002+00,,,active,3688,3661,,"
CREATE INDEX lineitem_l_partkey_l_quantity_l_shipmode_idx
ON lineitem (l_partkey, l_quantity, l_shipmode)
WITH (fillfactor = 100);",client backend
1654125631.203452,16384,dbt3,7902,,10,postgres,psql,,,-1,2022-06-01 23:19:28.816041+00,2022-06-01 23:19:28.824746+00,2022-06-01 23:19:28.824746+00,2022-06-01 23:19:28.824747+00,LWLock,BufferMapping,active,3683,3661,,"
CREATE INDEX lineitem_l_receiptdate_idx
ON lineitem USING BRIN (l_receiptdate);",client backend
1654125631.203452,16384,dbt3,7906,7877,10,postgres,psql,,,,2022-06-01 23:19:28.822934+00,2022-06-01 23:19:28.806558+00,2022-06-01 23:19:28.806558+00,2022-06-01 23:19:28.825834+00,LWLock,BufferMapping,active,,3661,,"
CREATE UNIQUE INDEX pk_lineitem
ON lineitem (l_orderkey, l_linenumber)
WITH (fillfactor = 100);",parallel worker
1654125631.203452,,,7586,,,,"",,,,2022-06-01 23:14:29.766405+00,,,,Activity,BgWriterMain,,,,,"",background writer
1654125631.203452,,,7585,,,,"",,,,2022-06-01 23:14:29.76628+00,,,,IO,DataFileSync,,,,,"",checkpointer
1654125631.203452,,,7587,,,,"",,,,2022-06-01 23:14:29.766619+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1654125691.076508,,,7588,,,,"",,,,2022-06-01 23:14:29.766816+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1654125691.076508,,,7590,,10,postgres,"",,,,2022-06-01 23:14:29.767204+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1654125691.076508,16384,dbt3,7984,,10,postgres,psql,,,-1,2022-06-01 23:21:31.068729+00,2022-06-01 23:21:31.07845+00,2022-06-01 23:21:31.07845+00,2022-06-01 23:21:31.078451+00,,,active,,3672,,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1654125691.076508,16384,dbt3,7982,,10,postgres,psql,,,-1,2022-06-01 23:21:31.054898+00,2022-06-01 23:21:31.067641+00,2022-06-01 23:21:31.067641+00,2022-06-01 23:21:31.067642+00,,,active,,3672,,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, * FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",client backend
1654125691.076508,16384,dbt3,7985,,10,postgres,psql,,,-1,2022-06-01 23:21:31.063821+00,2022-06-01 23:21:31.076508+00,2022-06-01 23:21:31.076508+00,2022-06-01 23:21:31.076509+00,,,active,,3672,,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, * FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1654125691.076508,16384,dbt3,7983,,10,postgres,psql,,,-1,2022-06-01 23:21:31.061597+00,2022-06-01 23:21:31.073509+00,2022-06-01 23:21:31.073509+00,2022-06-01 23:21:31.073511+00,,,active,,3672,,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, * FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",client backend
1654125691.076508,16384,dbt3,7890,,10,postgres,psql,,,-1,2022-06-01 23:19:28.808166+00,2022-06-01 23:19:28.812844+00,2022-06-01 23:19:28.812844+00,2022-06-01 23:19:28.812845+00,,,active,3672,3661,,"
CREATE INDEX lineitem_l_partkey_l_suppkey_l_shipdate_l_quantity_idx
ON lineitem (l_partkey, l_suppkey, l_shipdate, l_quantity)
WITH (fillfactor = 100);",client backend
1654125691.076508,16384,dbt3,7895,,10,postgres,psql,,,-1,2022-06-01 23:19:28.814074+00,2022-06-01 23:19:28.827141+00,2022-06-01 23:19:28.827141+00,2022-06-01 23:19:28.827142+00,,,active,3680,3661,,"
CREATE INDEX lineitem_l_orderkey_l_suppkey_l_quantity_idx
ON lineitem (l_orderkey, l_suppkey, l_quantity)
WITH (fillfactor = 100);",client backend
1654125691.076508,16384,dbt3,7905,,10,postgres,psql,,,-1,2022-06-01 23:19:28.815251+00,2022-06-01 23:19:28.825001+00,2022-06-01 23:19:28.825001+00,2022-06-01 23:19:28.825002+00,,,active,3688,3661,,"
CREATE INDEX lineitem_l_partkey_l_quantity_l_shipmode_idx
ON lineitem (l_partkey, l_quantity, l_shipmode)
WITH (fillfactor = 100);",client backend
1654125691.076508,,,7586,,,,"",,,,2022-06-01 23:14:29.766405+00,,,,Activity,BgWriterHibernate,,,,,"",background writer
1654125691.076508,,,7585,,,,"",,,,2022-06-01 23:14:29.76628+00,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1654125691.076508,,,7587,,,,"",,,,2022-06-01 23:14:29.766619+00,,,,Activity,WalWriterMain,,,,,"",walwriter
