BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'VIETNAM'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000100000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'VIETNAM'
		)
order by
	value desc;
 ps_partkey |    value    
      39958 |  9457701.34
    1410020 |  9457563.25
    1139453 |  9457329.29
      73252 |  9456378.36
     283780 |  9456146.40
    1559158 |  9456141.08
    1167890 |  9455727.92
    1794293 |  9454871.04
    1096959 |  9454337.30
     643005 |  9454279.56
    1525315 |  9453700.92
     271200 |  9453641.54
     171195 |  9453414.51
     269169 |  9453358.08
    1994683 |  9453315.13
    1124176 |  9453046.58
     440155 |  9452645.40
     621866 |  9452266.50
    1849761 |  9452217.60
     375703 |  9450679.70
     999384 |  9450203.30
     866976 |  9449930.19
     577280 |  9449586.08
    1929682 |  9449495.36
     478055 |  9449022.24
     452991 |  9448650.95
    1876372 |  9448240.88
     798651 |  9447450.88
     153131 |  9447283.71
    1407228 |  9447014.70
     183884 |  9446674.38
     622701 |  9445794.84
     609883 |  9445601.90
    1231483 |  9445077.26
    1884633 |  9444821.69
    1354100 |  9444679.20
    1575305 |  9443665.80
    1501843 |  9443108.40
     164333 |  9442882.39
     967460 |  9442371.50
    1744287 |  9441827.88
    1060236 |  9441742.20
    1372648 |  9441626.70
     295981 |  9440896.60
    1021919 |  9440890.62
     724226 |  9440428.20
     955023 |  9440150.31
     658897 |  9440140.20
    1070336 |  9439970.40
    1679032 |  9439794.00
     623008 |  9439435.27
     435488 |  9439290.61
    1241250 |  9438784.95
    1170077 |  9438664.20
    1453407 |  9437494.97
     192379 |  9437278.85
    1526593 |  9437044.76
     367265 |  9436626.32
     532405 |  9436317.91
     488045 |  9435734.40
    1953055 |  9435307.20
    1325315 |  9435237.66
     507822 |  9434565.51
    1190555 |  9434396.48
    1380534 |  9434363.75
    1005363 |  9433967.76
    1045541 |  9433238.40
     574286 |  9433120.42
    1095590 |  9433052.26
     219764 |  9432036.90
     769634 |  9431406.56
    1682998 |  9430030.40
     593082 |  9429220.02
     525504 |  9428536.08
      18634 |  9428435.62
     453366 |  9428377.60
     523113 |  9428142.95
     593955 |  9428130.75
      48927 |  9426352.34
    1763051 |  9425977.00
    1083538 |  9425636.58
    1413341 |  9425499.86
    1811223 |  9425482.30
     957828 |  9424974.08
    1114657 |  9423935.85
    1107328 |  9423745.90
     638341 |  9423454.95
     362734 |  9423419.74
     981684 |  9422942.45
     593181 |  9422586.25
    1399974 |  9422561.33
    1836739 |  9422458.62
    1973847 |  9422336.84
     972780 |  9421980.39
    1194412 |  9421781.31
    1563713 |  9421056.26
    1486253 |  9420912.78
    1527845 |  9420715.15
    1143715 |  9420421.88
    1899628 |  9420271.50
    1421160 |  9419961.16
     875867 |  9419874.01
     846888 |  9419733.60
    1194807 |  9419443.18
     739886 |  9419306.78
    1218946 |  9419297.52
    1302070 |  9419115.99
    1621358 |  9418837.82
    1212539 |  9418250.24
    1618089 |  9417165.68
     641492 |  9416621.79
     981163 |  9416049.63
    1952524 |  9415700.76
     148159 |  9415395.50
    1251387 |  9415103.04
    1807964 |  9413238.80
      41018 |  9413079.36
    1499179 |  9412913.36
     800451 |  9411109.05
     804790 |  9410885.44
    1930196 |  9410694.39
     959444 |  9409207.68
    1648027 |  9408885.14
    1975702 |  9408857.49
     504211 |  9408751.10
     644338 |  9408605.92
    1256612 |  9408576.89
    1990280 |  9408064.00
    1550714 |  9407793.75
     724987 |  9407742.40
     441759 |  9406672.80
    1426216 |  9406658.60
    1546617 |  9406623.15
    1926051 |  9406200.12
     531381 |  9406173.92
    1548697 |  9405975.01
     986965 |  9405798.57
    1126877 |  9405739.14
     871726 |  9405461.30
    1829259 |  9404697.24
     733321 |  9404297.62
       9764 |  9404117.25
    1626845 |  9403896.32
     805347 |  9403890.97
     387477 |  9403799.13
     338535 |  9403311.19
     845183 |  9402770.81
     385265 |  9402622.51
    1666765 |  9402123.98
      53512 |  9401813.96
    1531408 |  9401723.17
    1005231 |  9401563.44
     270930 |  9401522.13
     195731 |  9401391.34
    1220990 |  9401082.08
    1758865 |  9400847.36
    1884888 |  9400221.54
     427377 |  9399708.51
    1300999 |  9398918.10
     428237 |  9398563.10
     741368 |  9397954.81
    1053725 |  9397824.57
    1761485 |  9397528.65
    1706985 |  9397471.65
    1909868 |  9397441.90
    1655108 |  9397295.88
    1577531 |  9397127.48
    1579957 |  9395866.93
     619004 |  9395856.91
    1885729 |  9395812.65
    1050232 |  9395036.48
    1417866 |  9394818.83
    1553766 |  9393800.64
     540114 |  9393751.69
     442455 |  9393428.00
    1739783 |  9393236.40
     844905 |  9392471.46
    1768328 |  9392180.90
    1778298 |  9392157.72
    1471444 |  9391732.96
     108801 |  9391361.10
     624193 |  9390842.33
     303568 |  9390463.36
     508350 |  9389719.17
    1770961 |  9389465.26
    1867777 |  9388715.72
    1232870 |  9388027.91
    1569502 |  9387818.88
    1522750 |  9387730.90
    1604598 |  9387622.10
     215355 |  9386936.64
    1118231 |  9386657.00
     185715 |  9386652.60
    1958175 |  9385955.07
    1773879 |  9385886.54
    1612542 |  9385588.98
     930473 |  9385534.00
    1052348 |  9385442.42
    1208675 |  9385154.84
    1808017 |  9384589.33
    1285502 |  9384285.50
     173076 |  9383701.25
    1316133 |  9383698.39
     560605 |  9383320.02
    1092957 |  9382960.00
     770937 |  9382321.46
     807604 |  9382127.70
    1185689 |  9381953.88
     757750 |  9381470.40
     296366 |  9381120.00
     692331 |  9380815.40
    1415094 |  9380525.49
     575072 |  9380256.60
    1995175 |  9379875.54
     420032 |  9379852.60
     267548 |  9379779.90
    1241932 |  9379167.34
     965318 |  9379132.38
    1521070 |  9379112.88
     140317 |  9378823.79
     369588 |  9378519.04
      52022 |  9378018.10
    1526255 |  9377861.76
     247576 |  9377836.65
     135450 |  9377587.92
     412271 |  9377202.50
     511886 |  9376927.25
     927117 |  9375970.28
     408660 |  9375668.28
      12880 |  9374744.57
     735163 |  9372741.92
    1109776 |  9372413.40
     406884 |  9372000.58
    1130020 |  9371926.20
    1631996 |  9371661.18
     545687 |  9371432.33
     838347 |  9370866.32
    1703554 |  9370711.47
     176980 |  9370558.12
    1887874 |  9370524.24
    1270253 |  9370372.62
     870462 |  9370317.30
     265210 |  9370217.64
    1345273 |  9370186.51
    1944488 |  9370056.43
     512834 |  9369570.10
     481764 |  9369294.28
    1745564 |  9369208.08
     688646 |  9368813.67
    1635837 |  9368416.12
    1768833 |  9367281.00
    1784863 |  9367005.96
    1395230 |  9366786.20
    1740989 |  9366775.99
       1264 |  9366007.31
    1485736 |  9365970.78
    1985412 |  9365941.26
     866765 |  9365799.58
     235011 |  9365309.66
     700191 |  9364858.20
     343648 |  9364720.55
    1703727 |  9364329.20
    1413019 |  9363888.56
    1710943 |  9363833.84
     680657 |  9363803.76
     979704 |  9363577.79
    1907640 |  9363336.75
       3684 |  9363288.09
      89047 |  9363206.22
     242829 |  9363043.20
     492060 |  9362808.28
     297717 |  9361218.60
     691663 |  9361037.70
    1135016 |  9360717.66
    1729744 |  9360683.64
     482837 |  9360660.24
    1520347 |  9360169.54
    1141579 |  9359762.48
     264909 |  9359527.72
     279545 |  9358815.18
    1578980 |  9357381.34
     838464 |  9356972.79
    1827594 |  9355764.33
    1351647 |  9355617.94
     413709 |  9355598.37
    1435334 |  9355346.60
    1689988 |  9355210.50
     117664 |  9355206.85
    1191010 |  9354879.48
      55565 |  9354608.11
     951288 |  9354266.85
     909148 |  9354167.21
    1545848 |  9353781.83
    1931301 |  9353112.33
    1952973 |  9353059.80
    1775930 |  9352761.28
     933188 |  9352500.56
    1511719 |  9352396.83
    1652275 |  9351420.00
    1523354 |  9350560.12
    1083365 |  9350348.72
     188731 |  9350281.92
    1937434 |  9349801.56
     166244 |  9349192.00
     569147 |  9349054.35
     737857 |  9349013.52
      78010 |  9348252.56
     788451 |  9347703.18
    1123107 |  9344641.53
    1415773 |  9344062.47
    1518460 |  9343715.00
     855535 |  9343488.83
      69977 |  9343288.08
     391336 |  9343278.71
    1912055 |  9343223.27
     524895 |  9343154.70
       6146 |  9343145.28
    1141815 |  9341446.68
     352370 |  9341178.50
    1579306 |  9341100.22
     854155 |  9340696.95
    1438537 |  9340545.41
    1792498 |  9340359.60
     608991 |  9340064.86
     694643 |  9339619.52
    1600875 |  9339251.96
     681405 |  9339171.60
     664080 |  9338465.61
    1365215 |  9338317.39
    1914688 |  9338184.39
    1925458 |  9337810.34
    1337835 |  9337288.22
     810301 |  9336831.60
     445965 |  9336624.57
     195644 |  9336373.98
     279163 |  9336161.64
     465704 |  9335991.56
     646330 |  9335300.14
    1463877 |  9335202.78
     349971 |  9335125.80
     494108 |  9334457.06
    1328303 |  9334171.36
     956979 |  9333622.42
    1523623 |  9333102.24
     194422 |  9332615.64
     544226 |  9332396.53
     880066 |  9332043.75
    1649961 |  9331998.93
      78076 |  9331767.50
    1127181 |  9331253.58
    1239091 |  9331160.48
    1586653 |  9330881.20
     446193 |  9330384.00
    1393395 |  9330133.56
    1978535 |  9329588.88
    1860037 |  9329529.65
    1299742 |  9329122.00
     703676 |  9328516.24
    1909346 |  9328418.40
    1425678 |  9328027.68
     114027 |  9327539.57
     413159 |  9327468.75
    1396230 |  9327265.38
    1240074 |  9327132.04
     905685 |  9326924.38
     608715 |  9326735.73
    1498968 |  9326627.84
     954899 |  9326548.06
    1637072 |  9326444.60
    1575187 |  9326278.20
     218103 |  9326215.50
    1704002 |  9325696.92
     310372 |  9325498.83
    1558978 |  9325497.72
     850291 |  9325282.05
    1917393 |  9325177.99
     484614 |  9324594.97
    1910636 |  9324550.50
     951622 |  9324513.30
    1304548 |  9323599.00
    1263166 |  9323320.86
    1718517 |  9323230.29
    1056409 |  9322680.12
     389634 |  9322469.10
     310720 |  9322341.68
    1927351 |  9321284.35
     774842 |  9320219.88
    1377762 |  9320197.64
    1779919 |  9320112.00
     194393 |  9319975.92
    1574240 |  9319577.96
    1142441 |  9319505.93
     717640 |  9319415.26
    1326261 |  9319402.26
    1428322 |  9319306.66
    1647454 |  9318399.33
    1347737 |  9317861.52
    1794384 |  9317163.15
    1867867 |  9316512.04
     278807 |  9316445.04
    1694511 |  9315085.32
    1304506 |  9314899.86
    1980801 |  9314442.28
    1889801 |  9314168.00
    1917821 |  9313821.44
    1871985 |  9313784.34
     493791 |  9313698.57
     587922 |  9312911.16
    1927918 |  9312844.32
     387071 |  9312772.05
    1486290 |  9312576.00
     851948 |  9312562.47
    1414817 |  9311692.60
    1681179 |  9310251.79
     638693 |  9310043.46
    1328770 |  9309406.76
    1566060 |  9309148.80
    1916956 |  9309140.80
     726737 |  9309120.60
    1361403 |  9309088.60
    1382810 |  9308850.31
    1363592 |  9308741.40
     189997 |  9308185.90
     368995 |  9307820.15
    1150137 |  9307620.20
     104121 |  9307123.98
      52135 |  9306866.25
    1267271 |  9306782.26
    1165595 |  9306552.65
     339020 |  9306180.47
     650961 |  9305449.30
     811971 |  9305415.00
    1150151 |  9304567.05
    1916780 |  9304500.48
    1727978 |  9303870.16
    1127334 |  9303418.02
     646019 |  9302986.58
     545189 |  9302891.85
     892270 |  9302865.24
     902352 |  9302778.05
     433678 |  9300509.28
    1554228 |  9300155.55
     611817 |  9299866.94
    1966143 |  9299669.40
    1909287 |  9299344.44
      25295 |  9298776.45
     118153 |  9298606.56
    1387120 |  9298468.52
    1311812 |  9297870.40
    1704022 |  9297717.55
     267834 |  9297299.40
    1348463 |  9297114.11
     167057 |  9296450.96
    1933274 |  9295884.93
     189319 |  9294799.10
     727406 |  9294575.55
     700221 |  9294420.89
      17496 |  9294297.44
    1282250 |  9294049.95
     749537 |  9293955.15
    1234451 |  9293739.75
    1459635 |  9293633.01
     564144 |  9293481.45
     525001 |  9293086.20
    1399551 |  9292876.60
     723212 |  9291623.04
    1040602 |  9291621.15
    1769931 |  9291311.53
    1854744 |  9291243.90
     313790 |  9290974.50
      37827 |  9290882.25
    1102553 |  9290729.42
     144476 |  9290658.72
     893930 |  9290451.84
    1231536 |  9290414.37
     681524 |  9290227.83
      43682 |  9290216.92
    1767481 |  9290205.10
     384535 |  9290078.51
     204082 |  9289828.90
    1211481 |  9288730.38
    1534321 |  9288322.56
    1849722 |  9287867.22
    1720362 |  9287833.49
     793219 |  9287118.76
    1836756 |  9286948.02
     364303 |  9286552.96
     953614 |  9286214.70
    1539928 |  9285930.28
     566270 |  9285872.83
    1560184 |  9285460.20
    1156957 |  9285360.72
     514700 |  9285046.40
     257309 |  9284231.25
    1963216 |  9284158.18
    1832982 |  9284041.00
    1563698 |  9283846.28
     515270 |  9283732.56
    1044292 |  9283693.44
    1892449 |  9283378.79
     752991 |  9282518.28
    1175013 |  9282334.94
     875228 |  9282268.24
    1948448 |  9282159.81
      87563 |  9282120.95
    1032393 |  9281755.47
    1817906 |  9281236.25
     476276 |  9281204.10
     761375 |  9281102.72
     846926 |  9280904.29
    1214459 |  9280765.90
     824719 |  9280617.12
    1591923 |  9280599.90
    1335098 |  9280429.20
      63513 |  9280011.62
     753758 |  9279895.29
     133541 |  9279250.77
     694915 |  9276872.80
      90436 |  9276781.50
    1019655 |  9276339.17
    1332387 |  9276241.44
    1378941 |  9276207.36
     104598 |  9275931.48
     895192 |  9275842.56
    1240682 |  9275106.12
    1616511 |  9274760.04
     162530 |  9274613.49
     789008 |  9274126.86
     904321 |  9274019.44
     893626 |  9274010.17
    1653969 |  9272355.63
     963848 |  9272140.80
     800869 |  9272068.20
    1409769 |  9271726.36
    1346791 |  9271520.19
     683110 |  9271314.74
    1203243 |  9271256.40
    1088510 |  9270749.64
    1241637 |  9270294.58
     925322 |  9268909.68
     592438 |  9268734.02
     425096 |  9268073.96
    1781330 |  9267391.15
    1462606 |  9267267.75
     764109 |  9266981.52
     550151 |  9266952.63
    1084133 |  9266930.00
    1673502 |  9266300.00
    1033784 |  9266265.11
     860593 |  9266239.71
    1959549 |  9266171.00
    1728779 |  9265959.48
    1117989 |  9265047.30
     557861 |  9264914.84
    1619037 |  9264320.46
    1430706 |  9263508.54
    1526716 |  9262941.75
    1715766 |  9262411.92
    1171632 |  9262356.56
    1687811 |  9262085.40
    1433777 |  9261856.28
    1146607 |  9261854.86
     758389 |  9261167.10
     319480 |  9260632.92
    1764201 |  9260406.36
     212053 |  9260362.38
     523466 |  9259698.08
    1487589 |  9259410.23
    1296182 |  9259265.25
    1726339 |  9258948.80
     565283 |  9258721.81
     254397 |  9258572.60
     695886 |  9257960.55
     607009 |  9257758.53
      70445 |  9257553.92
     927114 |  9257172.70
    1219667 |  9257049.85
    1865868 |  9256967.91
     260618 |  9256308.75
     614657 |  9256300.30
    1317816 |  9255888.06
      15318 |  9255472.30
    1439058 |  9255434.92
    1985191 |  9255383.04
    1131952 |  9255224.88
     221781 |  9255204.00
    1601333 |  9255151.08
    1756485 |  9254996.73
     419581 |  9254901.50
     994673 |  9254123.34
    1746849 |  9253862.80
    1352991 |  9253448.26
     452602 |  9253417.55
     800947 |  9252986.60
     501939 |  9252943.20
    1909676 |  9252891.36
    1405136 |  9252638.10
     375576 |  9252439.56
     426216 |  9251666.85
    1014009 |  9251161.56
    1618658 |  9250993.28
    1814715 |  9250540.86
    1022193 |  9249682.44
    1521516 |  9249614.24
      21533 |  9248094.10
     544408 |  9247950.16
    1943847 |  9247482.24
     169662 |  9247030.50
    1554183 |  9246953.07
     787449 |  9246911.70
     272676 |  9246838.10
     133665 |  9245464.80
    1523314 |  9245413.08
    1359508 |  9245305.16
     179597 |  9244757.99
     564204 |  9243980.20
     322525 |  9243915.45
    1624132 |  9243836.80
     432160 |  9243794.70
       8672 |  9243648.87
    1689232 |  9243428.92
     504716 |  9243330.92
     521482 |  9243114.31
     267723 |  9242343.62
     923271 |  9242319.55
    1441276 |  9242306.71
    1466575 |  9242222.25
    1480999 |  9241842.06
     928448 |  9241735.68
    1938191 |  9240968.00
     753848 |  9239645.75
    1451382 |  9238665.26
     793513 |  9237069.24
    1822944 |  9236839.80
    1413297 |  9236822.86
    1014826 |  9236587.50
     774977 |  9236573.70
      65453 |  9236408.04
    1346749 |  9235303.48
     240849 |  9235221.16
    1048466 |  9235036.08
     578559 |  9234850.00
     103393 |  9234812.67
    1220551 |  9234740.25
    1001244 |  9234330.30
    1180056 |  9233973.36
    1218076 |  9233950.08
     751082 |  9233341.20
     429458 |  9233319.00
    1993055 |  9233064.73
     569205 |  9232571.10
     941555 |  9232200.69
     267322 |  9232024.57
     169627 |  9231936.84
    1501220 |  9231184.88
    1492085 |  9230941.44
    1099156 |  9230734.08
    1365831 |  9230672.13
    1468269 |  9230234.31
    1056938 |  9229997.98
    1849844 |  9229858.92
     832006 |  9229715.04
    1035669 |  9229226.10
     578531 |  9229204.53
    1967291 |  9229162.68
    1545286 |  9228620.25
      24936 |  9228603.51
     111889 |  9228204.96
    1808134 |  9228010.17
    1158138 |  9227673.77
     235622 |  9227622.64
    1485094 |  9227526.91
    1704362 |  9227323.32
    1285850 |  9227014.56
    1567421 |  9226010.43
     432024 |  9225948.60
    1808258 |  9225923.58
    1657138 |  9225760.20
     801645 |  9225609.59
     390947 |  9225540.66
    1252825 |  9225358.42
    1752235 |  9224709.76
     861482 |  9224437.04
     469146 |  9224155.26
     618351 |  9224067.24
      12826 |  9223791.36
    1937671 |  9223509.63
     297048 |  9223304.83
    1316884 |  9222798.36
    1573953 |  9222168.75
    1339837 |  9221989.15
    1988250 |  9221866.74
     796835 |  9221843.25
     830826 |  9221667.38
    1859373 |  9221189.24
    1980555 |  9221166.92
     205308 |  9220678.28
    1480040 |  9220294.10
    1164266 |  9220275.27
    1424913 |  9220011.84
    1367905 |  9219796.30
    1776750 |  9219390.60
    1437272 |  9219349.55
    1566765 |  9219227.55
    1244464 |  9219115.52
    1632890 |  9218268.36
     562502 |  9218132.75
     619628 |  9217628.68
    1513710 |  9217608.97
    1537345 |  9217605.02
    1917334 |  9217535.28
    1471456 |  9217177.40
     570242 |  9217150.88
     487248 |  9216777.04
    1195942 |  9216680.76
    1932759 |  9216665.76
    1427396 |  9216509.62
     293973 |  9216479.21
     340450 |  9216211.86
    1017476 |  9216041.43
    1977313 |  9215776.75
    1967429 |  9215734.62
      87304 |  9215695.50
    1947944 |  9215420.04
    1520983 |  9215329.46
    1737915 |  9215098.26
    1101046 |  9214023.72
    1414466 |  9213155.89
     798424 |  9212969.46
     439140 |  9212639.72
     623153 |  9212417.17
     195416 |  9212138.85
     896062 |  9211968.56
     663825 |  9211372.60
     977248 |  9211196.21
    1896722 |  9210814.40
    1365895 |  9210702.20
     973624 |  9210286.08
    1755686 |  9210187.29
     549656 |  9210097.71
    1068751 |  9209924.04
     290491 |  9209894.40
    1782491 |  9209739.38
    1236214 |  9209659.64
     793607 |  9208536.25
     976745 |  9208377.76
    1060521 |  9207984.50
     431901 |  9207939.54
    1805777 |  9207278.42
     635992 |  9206790.42
    1195615 |  9206737.10
     689907 |  9206360.00
    1991601 |  9206266.75
     348057 |  9205378.00
    1993005 |  9205241.60
     912831 |  9204997.44
     575242 |  9204727.73
    1042449 |  9202980.80
     321565 |  9202485.49
    1033691 |  9202221.52
     959373 |  9201745.76
    1289194 |  9201695.25
     656411 |  9201633.60
    1564479 |  9201574.98
      63363 |  9201366.72
      88713 |  9200973.56
    1851691 |  9200834.90
     335960 |  9200340.00
      99109 |  9200243.04
      96567 |  9200070.70
      99240 |  9200023.23
    1397936 |  9199824.48
    1980371 |  9199681.80
     527053 |  9199555.29
    1070388 |  9199415.68
    1231990 |  9199341.72
     996549 |  9199199.37
    1614490 |  9199079.85
    1091530 |  9199071.45
    1802776 |  9198542.58
     929643 |  9198488.08
     987524 |  9198279.40
     484669 |  9198110.66
    1502745 |  9197974.58
    1195439 |  9197644.77
    1288213 |  9197580.98
     897892 |  9197574.16
     920214 |  9196973.24
     804139 |  9196783.75
    1264196 |  9196173.48
     364387 |  9196045.65
    1940525 |  9196008.75
    1646890 |  9195866.90
    1529701 |  9195190.95
      47441 |  9194694.94
    1434481 |  9194276.79
     504696 |  9193490.96
     607367 |  9193407.65
    1462963 |  9193339.50
    1271720 |  9193130.72
     281884 |  9192760.40
     584103 |  9192757.38
    1767308 |  9192432.60
     656361 |  9191853.58
     241776 |  9191727.42
    1598155 |  9190569.74
    1046457 |  9190436.22
    1054362 |  9190384.80
    1390135 |  9189982.47
     128748 |  9189941.55
    1830467 |  9189502.70
    1526126 |  9189029.90
     218624 |  9188825.22
    1706954 |  9188818.20
     598599 |  9188635.50
    1193398 |  9188124.88
     784758 |  9188050.63
     935221 |  9187952.60
    1893674 |  9187816.26
     855443 |  9187706.88
     871517 |  9185949.76
     588301 |  9185624.36
     622280 |  9185268.42
    1077564 |  9185142.84
     935347 |  9185094.88
    1331431 |  9184104.96
    1520435 |  9183918.86
     614276 |  9183913.20
    1902265 |  9183334.62
     206934 |  9183215.38
     800659 |  9183018.69
    1997557 |  9182505.99
    1824109 |  9182332.66
     167620 |  9182316.71
     132329 |  9181856.65
    1597726 |  9181063.62
    1161398 |  9180778.56
    1807644 |  9180718.00
      88875 |  9180587.30
    1533370 |  9180254.04
    1681499 |  9180229.18
     603409 |  9179935.38
      39159 |  9179858.48
    1653479 |  9179746.88
    1388171 |  9179139.08
    1771459 |  9178797.50
     692473 |  9178612.30
    1939688 |  9178384.32
    1103817 |  9177828.87
    1595260 |  9177768.99
    1517074 |  9177762.30
     226227 |  9177647.69
       1023 |  9177599.77
    1162454 |  9177191.98
     147829 |  9176930.56
     637072 |  9176862.21
    1106146 |  9176719.98
    1965357 |  9176469.90
     394652 |  9176312.32
    1269802 |  9176151.60
     116160 |  9175812.46
       9236 |  9175786.10
    1802376 |  9175464.50
    1590325 |  9175260.69
    1666981 |  9175138.09
    1549891 |  9175121.24
     622719 |  9175098.10
    1837264 |  9175060.36
      59336 |  9175059.34
    1424669 |  9174225.60
    1034455 |  9174216.26
    1695934 |  9173936.91
     890787 |  9173304.31
    1297970 |  9172975.68
     289311 |  9172616.18
     464843 |  9172538.16
    1935271 |  9172365.34
     196612 |  9172313.48
     149094 |  9172062.54
    1625180 |  9172019.20
     381511 |  9171784.64
    1744691 |  9171458.66
    1890091 |  9171406.44
     818173 |  9170996.64
     430104 |  9170242.92
     939476 |  9170018.43
     985929 |  9169965.55
    1282149 |  9169495.32
     190315 |  9169120.74
    1322127 |  9167150.08
     278964 |  9166327.83
    1772974 |  9166233.60
     370356 |  9165966.30
      60488 |  9165804.66
    1106547 |  9165690.24
     456158 |  9165617.84
    1412378 |  9165478.19
    1194022 |  9165463.20
      51735 |  9165359.13
    1189064 |  9165182.40
     141766 |  9165038.98
      77075 |  9164341.57
     720691 |  9164271.59
    1958665 |  9164210.96
     218950 |  9163122.48
     991615 |  9163045.58
      64896 |  9162873.72
     916920 |  9162592.60
    1634471 |  9161764.32
    1402731 |  9161527.40
      80270 |  9161302.54
     251566 |  9161290.65
    1434845 |  9160977.24
     623650 |  9160923.87
    1669327 |  9160898.76
    1015133 |  9160133.87
    1358923 |  9159552.68
     459694 |  9159140.65
    1967913 |  9158899.60
    1296864 |  9158588.27
    1613131 |  9158385.72
    1304002 |  9157700.70
    1583018 |  9156967.42
    1533027 |  9156873.78
    1164417 |  9156014.88
    1553059 |  9155612.34
    1005807 |  9155348.70
    1890631 |  9155292.12
     581940 |  9155151.67
    1763675 |  9155047.44
    1380346 |  9154991.23
    1185365 |  9154577.22
     662043 |  9154448.24
    1533916 |  9154342.88
     632871 |  9153825.10
    1767614 |  9153554.38
     583194 |  9153445.52
     665342 |  9153424.00
     941570 |  9153346.18
    1931990 |  9153298.00
    1435434 |  9153236.40
    1219116 |  9153209.25
    1496350 |  9153114.10
      36195 |  9152979.61
     319754 |  9151930.80
    1103394 |  9151876.10
     600505 |  9151400.03
    1986366 |  9150899.20
     493146 |  9149841.00
    1467565 |  9149485.80
     546421 |  9149352.32
     561491 |  9148870.80
     353579 |  9148859.16
     703093 |  9148272.96
     855616 |  9147754.35
    1983586 |  9147382.90
    1229140 |  9147367.20
     984099 |  9147190.71
     426335 |  9146779.20
     681035 |  9146765.81
     594612 |  9146698.20
      64181 |  9145947.36
     180417 |  9145729.75
    1371684 |  9144953.56
     927530 |  9144651.60
    1284286 |  9144322.11
      10886 |  9143916.46
    1822856 |  9143739.24
     170762 |  9143520.96
    1778648 |  9143517.12
    1622174 |  9143477.37
     393946 |  9143109.28
      85248 |  9142945.30
     852778 |  9142796.74
    1437709 |  9142582.80
    1981377 |  9142549.92
      72686 |  9141137.97
     592605 |  9139635.55
    1900014 |  9139333.71
     246430 |  9138732.30
    1774903 |  9138543.26
      67171 |  9138532.75
    1055616 |  9137694.00
     751461 |  9137413.67
     947076 |  9137331.74
    1172081 |  9137269.62
    1093068 |  9137208.08
     205761 |  9135892.21
     818959 |  9135536.34
     878801 |  9135527.32
    1211128 |  9135093.45
     116834 |  9134717.53
    1773954 |  9134587.25
    1359074 |  9134562.72
     661885 |  9134536.05
    1409101 |  9133973.94
    1538551 |  9133739.06
    1808650 |  9133712.95
    1452227 |  9133642.35
    1968605 |  9133481.44
     267504 |  9133167.84
     766794 |  9133120.92
    1372379 |  9133041.92
    1122817 |  9133016.90
     406522 |  9132979.72
    1958383 |  9132872.56
     241433 |  9132823.44
     953576 |  9132433.83
    1361981 |  9131797.32
     729903 |  9131682.10
    1681728 |  9131178.40
     813154 |  9131100.08
     687312 |  9130784.02
    1197969 |  9130726.77
    1260217 |  9130351.45
     425359 |  9129236.25
     272853 |  9128676.79
    1876519 |  9128160.93
    1761014 |  9127665.38
    1916610 |  9126425.96
     682901 |  9126335.26
     319583 |  9126131.45
    1671716 |  9126125.54
     994460 |  9125990.40
    1663468 |  9125290.39
     346423 |  9125054.29
     141778 |  9124789.24
      64417 |  9124504.88
     823954 |  9124400.25
     410048 |  9124339.02
     841442 |  9123794.40
     814872 |  9123650.55
     979786 |  9123456.04
     762977 |  9123187.04
      24663 |  9122140.50
    1637109 |  9122137.92
    1400405 |  9122004.37
     533612 |  9121884.60
    1247124 |  9121603.78
     368324 |  9121491.50
     873467 |  9121387.53
    1184781 |  9121292.28
    1941742 |  9121278.48
    1142568 |  9120849.90
    1931104 |  9120805.45
     625748 |  9120787.15
     481752 |  9120421.68
     477398 |  9120253.39
      57170 |  9120127.05
    1957806 |  9120110.69
    1308078 |  9119533.95
     181101 |  9119384.26
    1958123 |  9119268.47
     237651 |  9118808.72
     110468 |  9118568.25
     479415 |  9118529.40
    1322150 |  9118208.32
     982170 |  9118067.42
    1270944 |  9117893.97
     670952 |  9117498.18
    1890410 |  9117283.23
     768975 |  9117156.33
    1491566 |  9117100.78
     880943 |  9116409.50
     566305 |  9116400.96
    1647300 |  9116341.65
    1805667 |  9116339.11
     823400 |  9115854.48
     186292 |  9115117.02
     873772 |  9114814.94
    1118867 |  9114376.50
       6776 |  9114315.80
     850980 |  9113918.29
    1795744 |  9113778.94
     328688 |  9113765.05
    1297006 |  9113762.34
     854015 |  9113695.19
     166687 |  9113574.36
     212584 |  9113339.36
      91599 |  9113276.98
    1009109 |  9113153.28
    1429834 |  9112622.50
     231788 |  9112479.75
    1048161 |  9112248.28
     573879 |  9112042.80
    1658643 |  9111808.30
    1773348 |  9111644.25
    1098836 |  9111614.30
      96894 |  9111550.89
    1970924 |  9111418.17
    1360809 |  9111276.84
     787782 |  9110858.35
    1003502 |  9110356.55
    1972000 |  9109890.72
    1686790 |  9109585.92
    1282296 |  9109436.48
